报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.54,0.32,1.01,1.19,0.85,--,--,--,
每股净资产(元),--,--,--,3.31,2.34,2.02,1.65,1.69,
每股经营活动产生的现金流量净额(元),--,--,--,1.12,1.01,0.13,0.22,0.27,
主营业务收入(万元),103811,76627,73815,59926,46469,36955,22278,20865,
主营业务利润(万元),30506,20857,24236,21462,17089,12269,7015,5681,
营业利润(万元),8231,4998,10459,10133,7396,4749,2267,1766,
投资收益(万元),-48,953,482,66,9,0,--,--,
营业外收支净额(万元),1558,1,214,453,276,190,234,80,
利润总额(万元),9788,4999,10672,10586,7672,4939,2501,1847,
净利润(万元),8231,4861,9013,8942,6397,4230,2133,1610,
净利润(扣除非经常性损益后)(万元),6263,3360,8098,8499,6155,4069,1937,1542,
经营活动产生的现金流量净额(万元),7422,3947,7764,8393,7593,781,1314,1094,
现金及现金等价物净增加额(万元),4178,5849,9138,5813,1618,790,25,538,
总资产(万元),152936,123091,102834,53927,40122,31621,21662,18360,
流动资产(万元),78922,66452,76469,35837,23519,18229,10825,9377,
总负债(万元),68092,45589,27435,28866,22368,19365,11692,11459,
流动负债(万元),60729,45407,26799,25242,20043,17888,10182,9659,
股东权益不含少数股东权益(万元),84052,77330,75063,24832,17563,12211,9981,6847,
净资产收益率加权(%),10.25,6.44,17.08,43,41,35,25,46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
