报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-0.08,0.24,0.63,0.44,0.33,0.91,1.07,0.9,1,0.64,0.35,
每股净资产(元),--,--,--,--,--,5.82,5.36,4.43,3.56,2.53,3.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.12,0.87,0.46,0.95,1.05,0.85,
主营业务收入(万元),184951,148485,120149,100083,87485,104789,107979,105206,95895,73755,59243,
主营业务利润(万元),15180,21074,30909,22620,12544,18359,20901,17284,20033,16340,10504,
营业利润(万元),-1918,6671,17823,12548,5072,9483,11365,9143,11084,7051,3615,
投资收益(万元),--,--,163,286,491,--,--,--,--,--,--,
营业外收支净额(万元),-53,-12,-73,-152,-702,194,-15,410,-514,-304,-39,
利润总额(万元),-1970,6659,17750,12396,4369,9678,11351,9554,10570,6746,3575,
净利润(万元),-1824,5691,15056,10468,3692,8207,9640,8082,8974,5765,3162,
净利润(扣除非经常性损益后)(万元),-1504,4931,15176,10354,3872,8042,9653,7567,9411,6182,1899,
经营活动产生的现金流量净额(万元),1759,695,12289,5411,1109,10081,7842,4151,8542,9444,6374,
现金及现金等价物净增加额(万元),-11426,-1647,12421,1062,3450,-266,17,635,289,507,661,
总资产(万元),181060,151229,137548,121383,106411,87064,85841,71410,67189,54038,52290,
流动资产(万元),58142,64599,58555,53837,42707,24859,28164,19862,16717,14913,15002,
总负债(万元),65709,34607,21556,17070,11770,34726,37600,31513,35277,31303,29724,
流动负债(万元),54779,32874,18177,15280,9626,30230,34352,28312,31762,29608,28379,
股东权益不含少数股东权益(万元),112181,116622,115992,104313,94641,52338,48241,39897,31912,22734,22567,
净资产收益率加权(%),-1.59,4.89,13.67,10.53,4.42,15.79,21.88,22.51,32.85,23.67,15.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
