报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),1.09,0.57,0.04,0.02,0.05,0.02,0.01,0.22,0.55,0.65,0.44,0.53,
每股净资产(元),--,--,--,--,--,4.91,4.89,4.92,4.8,2.57,2.26,1.82,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.31,0.18,0.03,0.25,0.28,0.52,0.52,
主营业务收入(万元),86132,66855,36159,25498,25044,33180,30407,36537,41946,30176,24267,23360,
主营业务利润(万元),52093,24759,6787,5933,5696,6157,5065,8144,11572,9842,7759,7966,
营业利润(万元),38117,15044,557,331,646,114,-621,2051,5201,4736,3445,3992,
投资收益(万元),918,1939,1748,1938,1540,792,50,45,6,0,0,0,
营业外收支净额(万元),268,-108,-45,55,65,214,863,1116,881,1372,79,214,
利润总额(万元),38385,14936,512,387,710,328,242,3167,6082,6109,3524,4206,
净利润(万元),16933,7848,452,224,628,303,168,2783,5262,5234,3516,4204,
净利润(扣除非经常性损益后)(万元),15576,5941,-85,176,573,-407,-564,1835,4514,4034,2981,3117,
经营活动产生的现金流量净额(万元),28355,-1127,-2841,3341,5139,4002,2296,443,3156,2707,4172,4153,
现金及现金等价物净增加额(万元),-955,-6118,512,6127,-3698,-7709,-3557,-16062,31086,1196,1042,-667,
总资产(万元),252710,219417,106967,82431,80999,78749,73758,73977,81889,42287,28961,25566,
流动资产(万元),104929,78090,48051,43943,44225,30987,41256,42943,58537,22582,13752,11204,
总负债(万元),51129,85854,43296,19133,17529,15661,11170,10986,20513,17591,10897,11018,
流动负债(万元),50604,85213,42568,18148,17246,15343,11170,10986,20425,17387,10897,11018,
股东权益不含少数股东权益(万元),180854,122395,63671,63298,63290,62842,62588,62991,61376,24696,18064,14548,
净资产收益率加权(%),10.92,8.44,0.71,0.35,1,0.48,0.27,4.49,19.26,35.9,21.57,33.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
