报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.59,-2.13,0.31,0.25,0.01,0.02,-0.06,0.03,-0.3,0.07,-0.28,0.05,-0.57,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.01,0.5,0.77,0.61,2.47,1.15,2.54,2.48,2.4,2.26,2.24,2.23,0.24,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.27,-0.38,-0.22,-0.31,0.2,-0,0.1,0.19,0.48,0.38,0.24,0.23,0.07,--,--,
主营业务收入(万元),82462,90083,86821,66600,15741,5252,10506,20402,23263,21200,10529,11823,20824,31742,34565,26600,25832,25328,27071,24274,20734,15739,20432,
主营业务利润(万元),23213,18615,28085,21712,5331,68,-406,253,786,-96,-5709,-5208,-2706,1438,6547,6467,7002,6601,8102,8386,7483,5524,7100,
营业利润(万元),-65843,-152529,18790,13908,970,-996,-1606,-7062,-7540,-4850,-6884,-3700,-13529,-19548,1590,3280,3701,3445,3609,3572,3790,2915,5095,
投资收益(万元),6,342,784,31,0,1504,3403,442,422,561,10011,1017,21,2,0,-1,20,-5,236,919,0,0,0,
营业外收支净额(万元),2941,-62100,2,0,-12,1407,64,7863,136,6672,-25,4841,-344,-1,-15,133,135,130,96,156,--,0,0,
利润总额(万元),-62902,-214628,18792,13908,958,410,-1542,801,-7404,1822,-6909,1142,-13873,-19548,1815,3411,3856,3869,3940,4647,3803,2915,5095,
净利润(万元),-63018,-219603,15636,11104,260,410,-1542,801,-7404,1822,-6851,1214,-13819,-19548,1189,2285,2583,2649,3397,3914,3233,2437,4315,
净利润(扣除非经常性损益后)(万元),-66317,-169125,14809,11074,272,-2472,-5046,-7376,-7540,-4993,-16747,-11865,-13942,-19548,1039,2198,2478,2365,2797,2999,--,--,--,
经营活动产生的现金流量净额(万元),16607,1584,18100,5971,-285,-2747,164,-5888,-6531,-9289,-5254,-7565,4752,-112,1944,3704,8926,7079,4395,4285,1438,--,--,
现金及现金等价物净增加额(万元),8125,-17370,-17548,52647,23228,628,-5597,4905,-256,1456,-313,394,-6238,-5722,1433,-2313,-6917,-10541,4898,22900,869,--,--,
总资产(万元),241054,334861,391778,382059,178043,12888,15796,51290,71210,71899,75298,76539,157746,118514,102001,98181,99636,94543,96622,91302,57906,51640,41159,
流动资产(万元),125514,146081,93092,106036,35905,6539,5596,15275,33550,23670,8062,11195,28173,59094,54336,46808,47080,--,63615,0,--,20147,14443,
总负债(万元),128594,140856,23280,30643,15101,10502,13466,47915,70910,59730,56514,61631,97470,90264,54486,51766,54849,52339,54730,49622,39122,33713,23425,
流动负债(万元),57018,73438,21992,29163,14264,10502,13346,47269,58210,58353,52325,59469,70669,87964,37486,37766,40849,--,39260,0,--,15645,9774,
股东权益不含少数股东权益(万元),111898,193234,368242,351198,162941,2386,2330,3374,300,12169,18784,14751,60046,27967,47515,46415,44787,42204,41892,41679,18784,17927,17734,
净资产收益率加权(%),-42.56,-82.6,4.35,5.59,0.86,16.18,-54.07,43.6,-120.94,9.25,-60.49,2.07,-66.1,-51.79,2.54,5.11,5.78,5.94,7.59,10.6,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
