报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.98,1.17,1.48,0.48,0.46,0.76,1.29,1.61,1.23,1.26,1.58,
每股净资产(元),--,--,--,--,--,4.83,8.28,10.56,2.66,2.36,1.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.45,0.67,0.73,1.65,1.72,0.57,
主营业务收入(万元),197213,203990,168755,85425,59270,58887,49619,35617,23286,15091,9898,
主营业务利润(万元),92554,97025,80334,35119,22242,24223,20899,15187,10610,6814,4947,
营业利润(万元),48818,58503,40573,8731,7915,13961,11718,7216,3986,2289,1576,
投资收益(万元),3495,7609,2940,-65,2532,1147,374,--,0,0,0,
营业外收支净额(万元),-670,-832,97,2960,2481,2159,2110,1766,1501,871,341,
利润总额(万元),48148,57671,40670,11691,10396,16120,13827,8981,5487,3160,1917,
净利润(万元),42031,49806,34814,8761,8227,13608,11642,8052,5529,3138,1629,
净利润(扣除非经常性损益后)(万元),37210,45451,32763,9765,8096,13708,11687,7966,5411,3175,1050,
经营活动产生的现金流量净额(万元),44865,42544,46448,25959,9475,8104,6056,4392,7430,5395,1415,
现金及现金等价物净增加额(万元),-597,-4987,-3515,30447,-25631,-2469,-7909,35818,5666,1727,1257,
总资产(万元),493137,456396,402879,333050,125415,115613,103324,80407,25324,15665,11237,
流动资产(万元),291742,272508,218569,158616,66790,70280,69548,64848,19142,12851,10571,
总负债(万元),121736,104829,99087,55198,25731,22509,23696,17025,13333,8265,7180,
流动负债(万元),105292,86823,83040,45242,24176,22272,23463,16664,11333,8265,7180,
股东权益不含少数股东权益(万元),368457,348493,300977,270576,93361,86925,74493,63382,11991,7400,3557,
净资产收益率加权(%),11.81,15.39,12.2,8.04,9.14,16.9,16.95,26.43,58.45,65.93,74.23,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
