报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.04,0.12,0.11,0.13,0.09,0.08,0.08,0.13,0.82,0.28,0.01,-0.32,0.02,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.98,2.15,1.87,1.86,2.18,2.16,3.48,3.61,3.42,3.11,3.18,2.97,0.24,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.16,0.35,0.51,0.21,0.4,0.45,0.88,-0.04,0.49,0.62,0.58,-0.33,--,--,--,
主营业务收入(万元),284831,282284,251177,246559,288692,273148,301925,377188,386916,375186,369913,430282,464338,383060,292540,276585,229054,174125,166970,148238,114063,106543,107687,
主营业务利润(万元),62790,58205,51234,58540,48182,41726,48176,48159,47152,57386,41350,19113,35666,19853,19225,22017,25691,26693,21613,17473,15829,15122,15706,
营业利润(万元),10641,15236,12118,16994,14884,12688,12104,15001,57481,28399,5303,-19972,3844,-11347,-3280,274,7612,8831,8336,6061,5196,5272,4788,
投资收益(万元),3522,6002,7473,6592,11716,14170,6058,7963,58954,14167,6178,4502,3926,1253,1653,4808,4884,4536,2959,2100,1555,460,2143,
营业外收支净额(万元),501,118,413,788,732,642,1654,1393,1573,144,603,371,--,299,1144,70,79,-29,107,174,3,0,-547,
利润总额(万元),11142,15354,12532,17781,15616,13330,13759,16394,59053,28543,5906,-19602,4538,-9570,34,6025,12843,13340,11403,8870,7496,7078,6693,
净利润(万元),4338,11613,10568,12566,8270,8015,7898,12016,50310,17310,628,-19567,1203,-9442,419,6746,11781,11643,9961,7563,6589,6025,5800,
净利润(扣除非经常性损益后)(万元),2622,9790,7130,9645,163,1445,5489,7736,3282,16548,68,-19971,571,-9982,-1244,5346,10882,11670,9896,6963,--,--,--,
经营活动产生的现金流量净额(万元),-32899,109676,69889,30838,49732,16241,29287,45701,-9728,21323,31491,13056,24225,27427,35885,-1523,18442,23075,21686,-12349,-4477,--,--,
现金及现金等价物净增加额(万元),-70712,29355,41356,-5763,9262,-3658,-5987,2729,11128,3709,5478,1986,-5762,-18275,42415,10924,3827,-9867,-10007,26206,921,--,--,
总资产(万元),413236,584052,558160,487185,487968,521424,510633,468867,513296,445634,418887,419480,461798,465044,480718,401979,311213,249754,215063,208899,151669,149308,147545,
流动资产(万元),130009,283336,253550,181506,191174,224663,214728,208352,256866,219259,173672,162811,192129,189529,212646,152420,100247,--,0,0,54666,50449,47455,
总负债(万元),152901,328997,314363,242309,253605,297344,281708,254337,308460,282239,277354,281026,304205,311321,320061,236351,167592,125922,91622,94518,98929,98736,98604,
流动负债(万元),118434,259980,262483,121648,137122,133222,123644,185104,270650,239775,260369,260254,270822,287727,265845,167256,102147,--,0,0,76492,73818,80186,
股东权益不含少数股东权益(万元),235149,229712,220990,214404,205342,197897,203694,193761,182764,131952,114646,114017,133584,132065,142191,147407,127774,115993,118915,111090,51487,49522,48339,
净资产收益率加权(%),1.86,5.16,4.87,6,4.1,4.09,3.94,6.41,32.02,14.04,0.55,-15.81,0.9,-6.86,0.29,4.85,9.41,9.87,8.74,8.05,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
