报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.47,0.23,0.2,0.29,0.28,0.19,0.29,0.3,0.68,0.41,0.2,0.16,0.61,--,0.26,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.22,2.45,2.14,2.04,3.8,3.9,4.15,4.73,2.41,1.79,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.34,0.41,0.26,-0.08,-1.29,0.76,0.44,-0.79,0.14,0.73,--,
主营业务收入(万元),2928592,2531662,2313738,1799085,1568210,1609363,1442598,1224015,1154697,1024233,711242,716828,642341,465181,345487,239158,156051,113722,62492,
主营业务利润(万元),454073,330636,303206,299306,250804,224966,214103,216089,214511,151453,109661,95606,90205,57900,35427,24647,19055,14722,6705,
营业利润(万元),141036,68831,67646,68428,58975,45071,70375,78041,98050,53133,29960,15029,46148,35515,18456,12061,10390,8540,3454,
投资收益(万元),5433,-414,8189,3474,1583,-1296,1363,984,21727,-59,-40,-695,--,0,0,--,0,0,--,
营业外收支净额(万元),-949,-221,-4167,17215,18481,13031,17368,13662,8536,10152,2866,3044,1161,11,-139,-27,54,0,-39,
利润总额(万元),140087,68610,63479,85643,77455,58101,87743,91703,106586,63285,32827,18074,47309,35531,18317,12033,10446,8545,3414,
净利润(万元),124450,62404,54794,73729,71172,49836,75495,77684,95520,57829,28614,22735,39653,30694,16353,10465,9252,7435,2889,
净利润(扣除非经常性损益后)(万元),101909,33082,29548,57907,53953,40975,60887,65943,67479,48525,26049,19095,33306,28874,15523,9702,0,0,--,
经营活动产生的现金流量净额(万元),273834,39034,21179,78102,151989,100415,64294,20018,47306,57452,36756,-10954,-85028,24318,10004,-13804,1865,9537,--,
现金及现金等价物净增加额(万元),120217,30047,-53652,91241,-45542,-29764,-48647,122560,-40435,19830,31033,-21571,45416,29292,-10594,26546,1678,-1161,--,
总资产(万元),2916965,2246049,2075014,2025884,1471351,1373811,1330009,1269236,1016264,935849,799343,617248,598645,288241,203346,165707,76497,56915,40630,
流动资产(万元),1266535,1120600,1132970,1120693,834935,899887,912210,922951,738642,715398,617487,491023,518203,236049,161088,136771,59476,42045,31826,
总负债(万元),1846342,1210744,1070345,1053350,630791,556621,526033,463161,542705,559757,466210,319408,331886,161329,106310,80663,44952,33319,25220,
流动负债(万元),1226128,890226,714272,659869,405924,487877,438792,388406,353724,352812,285677,200259,310886,157195,103080,72470,38352,30619,18643,
股东权益不含少数股东权益(万元),1053953,1023340,992490,965098,832981,798641,780408,782386,449705,341823,298843,284195,250824,124105,94510,82741,31284,23303,15112,
净资产收益率加权(%),12.12,6.19,5.61,8.62,8.77,6.34,9.51,10.85,24.2,18.03,9.82,8.28,22.2,28.08,18.41,18.52,33.74,39.49,21.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
