报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.13,0.13,0.12,-0.39,0.08,0.15,0.06,0.08,0.1,0.11,0.13,0.24,0.42,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.56,3.71,3.69,3.64,4.42,4.09,3.11,2.81,5.04,4.52,4.42,1.34,1.14,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.72,1.3,0.45,0.5,1.44,1.62,1.45,1.34,3.76,1.06,0.44,1.68,--,--,
主营业务收入(万元),1199273,1159534,1175916,1235821,1342981,1333170,1274753,1232334,1145018,1033882,925740,861845,740195,591188,530083,468796,441729,263642,124368,97542,44388,40180,
主营业务利润(万元),265440,254880,252070,268346,292101,282661,255494,248629,226317,189204,172252,162259,146478,64846,57450,50350,50435,38182,19253,14813,8521,6246,
营业利润(万元),10667,9584,31286,-13237,-2865,1958,1253,6552,7012,7494,8226,15492,28791,22558,20096,13915,10105,6857,7231,5101,1007,446,
投资收益(万元),7923,6345,35899,5331,3912,3985,3423,3091,2576,4571,1118,2158,0,-53,-54,-45,-19,-19,-31,48,--,--,
营业外收支净额(万元),-1382,-629,-24536,-22139,8603,10781,2312,1011,661,-455,148,-465,--,461,-225,77,-346,302,134,-88,-15,-29,
利润总额(万元),9284,8955,6751,-35376,5738,12739,3565,7563,7673,7039,8374,15027,28621,23047,19846,13977,9740,7140,7334,5061,992,417,
净利润(万元),8426,8340,7825,-26044,5313,10246,4056,5135,5758,5505,6078,11701,20208,16744,13011,9725,6457,3656,4582,3154,979,417,
净利润(扣除非经常性损益后)(万元),6739,7811,455,-12508,-2801,508,368,2528,5203,3698,5809,10274,19899,16381,12506,9653,6622,3211,4448,--,--,--,
经营活动产生的现金流量净额(万元),49848,72645,63404,-7767,25493,55205,63192,95986,47676,62937,21905,24175,53810,60402,36495,33767,47166,13333,5547,12690,--,--,
现金及现金等价物净增加额(万元),-71974,202309,-26006,-69894,-239579,16997,61589,22667,221131,38005,10809,91923,15203,49441,9910,7627,-13401,-2753,49184,5301,--,--,
总资产(万元),953709,1022116,960210,1097707,1161279,1150887,1129913,1010731,925718,627042,555542,521321,383274,330708,243308,227715,221086,233326,154030,43228,18853,19742,
流动资产(万元),585492,664554,619087,748173,849988,856563,847658,767869,698577,424738,363811,339573,220651,179241,136390,115985,105317,--,97677,19548,7480,7794,
总负债(万元),678210,750389,690076,835950,851755,839732,824831,705413,620304,446684,376447,344932,218587,178291,165029,156926,153204,161809,86045,30207,12039,13914,
流动负债(万元),665029,740866,613839,758229,797711,784645,646102,631433,547657,370594,296450,342505,215339,175391,165029,132926,126304,--,85045,30207,12039,13914,
股东权益不含少数股东权益(万元),275163,271393,270208,261533,307584,309193,303054,303659,303894,180083,179095,176388,164687,152417,78042,70570,63308,56722,55458,10104,6814,5827,
净资产收益率加权(%),3.08,2.91,2.95,-9.21,1.73,3.35,1.34,1.7,2.2,3.07,3.42,6.86,12.72,13.95,17.45,14.58,10.48,6.38,29.8,37.59,15.49,6.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
