报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.35,0.12,0.26,0.5,1,0.49,0.19,0.14,0.15,0.38,0.49,0.18,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.69,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-3.9,0.14,5.98,-3.42,--,--,--,--,--,--,--,
主营业务收入(万元),513037,416193,414424,464523,683016,324098,159871,139835,129789,180748,187284,88339,223423,41472,10077,34231,21015,23294,16775,
主营业务利润(万元),133619,38260,108147,193767,372414,143060,50974,34620,30723,76287,98469,30174,142271,14120,-10171,11009,4674,3168,4020,
营业利润(万元),133619,38260,108147,193767,372414,143060,50974,34620,30723,76287,98469,30174,142271,14120,-10171,11009,4674,3168,4020,
投资收益(万元),190726,197988,194151,173029,238398,133205,43108,22442,8152,20879,11842,-112,33300,-345,-1002,-42,528,579,221,
营业外收支净额(万元),-262,-653,-758,6157,-6687,1819,641,-101,1313,-1012,-138,3,-291,2282,-138,-114,-71,149,-55,
利润总额(万元),133357,37606,107389,199923,365727,144879,51615,34519,32035,75275,98331,30177,141979,16408,-10312,6923,5131,3896,4186,
净利润(万元),103717,35841,78812,149829,270849,111545,38264,28175,23151,57579,73495,22657,101093,16385,-10312,3612,3170,2469,2550,
净利润(扣除非经常性损益后)(万元),103201,34738,77910,148412,269819,95279,37814,28288,22224,58431,73610,22750,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),113738,704470,-1671728,-618660,-180601,100647,-312765,-166617,-779072,24409,897690,-427223,572624,345735,-64583,--,-53984,--,--,
现金及现金等价物净增加额(万元),548144,-29809,-785597,-420330,1212794,880379,-49801,-347741,-574957,30364,880647,-447647,731556,351567,-65278,--,-59005,--,--,
总资产(万元),9623465,8420908,9436045,8947670,8058914,5746111,1884406,1577020,1585993,1988471,1915174,913051,1377084,527942,237392,309968,339908,399293,286282,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,515207,216689,280516,316751,375569,277915,
总负债(万元),7497885,6378309,7330487,6898748,6383677,4322773,1094691,813136,841220,1563916,1539811,608187,1215293,482894,138761,201025,232200,292614,271227,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,482894,138761,201025,232200,292614,271227,
股东权益不含少数股东权益(万元),2095591,2016027,2082030,2022717,1653992,1407886,782908,757700,738974,418664,372496,302304,159241,45048,98631,108943,107708,106680,15055,
净资产收益率加权(%),5.07,1.75,3.85,7.58,17.69,10.6,4.97,3.76,5.53,14.56,21.74,9.82,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
