报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.15,0.04,0.12,0.27,0.52,0.26,0.08,0.11,
每股净资产(元),--,--,--,--,3.12,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,2,1.26,-0.99,0,
主营业务收入(万元),258327,176990,195167,202762,301016,185895,103172,103845,
主营业务利润(万元),68743,8810,52593,75766,130833,65949,19056,25423,
营业利润(万元),68743,8810,52593,75766,130833,65949,19056,25423,
投资收益(万元),68341,62799,58877,73188,118315,84532,38990,54195,
营业外收支净额(万元),517,1590,727,1500,1257,206,992,784,
利润总额(万元),69260,10400,53320,77266,132090,66156,20048,26207,
净利润(万元),51306,12435,42285,56178,102127,50817,16277,21002,
净利润(扣除非经常性损益后)(万元),50661,10812,41749,55099,101312,50803,15584,--,
经营活动产生的现金流量净额(万元),230980,-83272,45817,-685791,393365,247591,-195214,119,
现金及现金等价物净增加额(万元),192989,-139761,-63013,-249101,503472,324438,-51958,-10190,
总资产(万元),3557403,3356425,3311973,3170030,3327352,2111360,1130357,1078972,
流动资产(万元),--,--,--,--,--,--,--,--,
总负债(万元),2605980,2440023,2392983,2257975,2669852,1564506,648491,608712,
流动负债(万元),--,--,--,--,--,--,--,--,
股东权益不含少数股东权益(万元),904351,880233,885728,861290,615093,513431,455507,444646,
净资产收益率加权(%),5.83,1.41,4.85,7.39,18.15,10.5,3.62,4.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
