报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.83,0.91,0.7,0.8,0.75,0.84,1.54,1.48,
每股净资产(元),--,3.09,2.86,4.51,4.25,2.37,5.04,2.77,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,1.37,4.26,
主营业务收入(万元),42578,43667,42101,33404,27648,21961,24961,23210,
主营业务利润(万元),19676,19205,16788,13508,11985,8097,8137,6270,
营业利润(万元),8319,8853,6990,4967,4164,3717,3918,2214,
投资收益(万元),-18,240,-133,50,65,219,114,46,
营业外收支净额(万元),297,-36,5,-56,180,143,218,271,
利润总额(万元),8616,8817,6995,4912,4344,3860,4135,2486,
净利润(万元),6612,6837,5278,3517,3216,2841,2948,1785,
净利润(扣除非经常性损益后)(万元),6293,6218,5249,3520,4757,2597,2715,1626,
经营活动产生的现金流量净额(万元),5922,5737,6528,5077,6021,1243,2630,5135,
现金及现金等价物净增加额(万元),36157,254,2966,3500,7558,-1247,-755,4737,
总资产(万元),66019,29289,28357,27422,24972,16435,10982,9461,
流动资产(万元),60233,23385,22398,21485,18891,13582,10346,8925,
总负债(万元),5521,5642,6517,7250,5725,5987,5165,6161,
流动负债(万元),4280,4877,6078,5182,3959,4763,4484,5851,
股东权益不含少数股东权益(万元),60152,23244,21510,19927,18796,10106,5544,3043,
净资产收益率加权(%),20.91,31.8,26.16,19.13,26.09,35.53,68.28,82.88,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
