报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.85,0.77,0.88,0.91,0.58,0.78,0.77,0.65,0.62,0.54,0.31,-0.06,0.09,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,3.43,2.43,2.11,2.12,1.81,1.92,2.43,2.88,4.07,2.05,1.4,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.45,0.98,1.11,0.01,0.33,0.78,0.54,0.69,1.15,0.14,0,
主营业务收入(万元),574806,609505,573070,439504,371978,422978,370863,248810,203868,163584,138587,141343,131106,118966,97761,76741,63025,46059,42388,
主营业务利润(万元),273960,283522,255778,182765,140774,150789,131170,81177,67150,56893,46919,46081,38509,33637,26421,20952,19316,12904,9137,
营业利润(万元),81649,79818,61211,37832,22167,30086,25457,18229,15272,12144,6292,-1053,2169,3837,4038,3473,4300,3307,1750,
投资收益(万元),5273,2133,509,664,205,341,9,-75,4,4,220,3,--,0,86,54,26,0,0,
营业外收支净额(万元),2782,1106,902,2084,3587,4489,2259,1071,1495,2702,435,361,--,96,38,91,-9,0,0,
利润总额(万元),84431,80923,62112,39915,25754,34575,27717,19300,16767,14846,6727,-692,2299,4012,4163,3618,4317,3255,1761,
净利润(万元),74777,67694,50963,32752,20772,28109,22384,15919,13883,12147,5370,-1112,1482,2696,3284,2812,3503,2151,1262,
净利润(扣除非经常性损益后)(万元),69745,65216,49081,31000,17742,24293,20473,15009,12617,9859,5011,-1419,1371,2545,3174,2690,0,0,0,
经营活动产生的现金流量净额(万元),77884,62924,36853,81841,27028,30556,26881,19732,10075,21907,19071,97,5600,10368,5914,5445,6185,0,0,
现金及现金等价物净增加额(万元),-59510,83196,-45219,71769,-5798,1879,-3093,12605,-6131,19633,5333,-6832,-2456,496,-1776,14549,3561,0,0,
总资产(万元),597603,529405,421049,359330,277589,263821,236589,196255,123328,107959,87416,81546,86650,82872,63095,55396,29415,21799,26681,
流动资产(万元),452966,409144,311686,254605,171211,161617,137868,101482,69746,64684,39832,35004,42935,43940,45079,46178,21988,14761,20653,
总负债(万元),285941,261916,194858,179859,120506,113629,109434,94549,67377,60094,50192,50311,53516,50349,31050,23135,18183,14218,21060,
流动负债(万元),279360,258993,191489,178181,119276,112623,107424,93755,66951,59579,49577,47596,52601,49984,30613,22878,17873,14168,21060,
股东权益不含少数股东权益(万元),300765,259042,218664,173635,152648,146239,124111,98801,54210,47026,36434,31064,33035,32114,31711,32026,11008,7505,5622,
净资产收益率加权(%),26.54,28.34,26.1,20.22,13.9,20.95,20.6,26.89,28.05,28.47,15.91,-3.42,4.49,8.15,10.4,15.08,37.85,32.12,25.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
