报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.08,-0.37,0.34,0.22,0.77,0.65,0.56,0.43,0.59,0.4,0.4,0.46,0.63,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.16,2.48,2.69,3.07,3.81,3.14,4.58,4.45,4.19,6.75,2.09,1.32,1.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0,0.45,0.87,0.27,0.81,0.56,0.62,0.51,0.42,0.6,0.46,0.25,0,
主营业务收入(万元),642242,607084,572851,438048,359368,446588,381190,266064,249255,206470,142566,115984,126350,82163,56021,54201,39675,21683,14762,10738,6058,
主营业务利润(万元),144168,120072,114113,96336,78901,103308,87377,64397,45074,39864,25166,27582,29829,16625,13298,12046,9821,5563,4016,2936,2098,
营业利润(万元),24650,-56337,56129,36075,65447,45914,39246,29213,43857,21643,18472,11633,12767,6432,5063,5807,5300,3685,2806,1924,1252,
投资收益(万元),3274,11074,25577,-1246,70835,6455,5608,4359,28125,5338,6279,929,--,-8,138,231,58,9,-0,-9,-45,
营业外收支净额(万元),312,104,-126,-459,457,5317,3224,3579,-2162,5929,2385,5615,--,-19,-96,-35,-11,-42,0,0,0,
利润总额(万元),24962,-56233,56004,35616,65904,51231,42469,32792,41695,27572,20857,17248,13449,6655,5245,6004,5349,3652,2801,2062,1181,
净利润(万元),11934,-58858,47889,30329,54132,44610,37021,27327,35614,24101,17995,14907,9369,4558,4013,5058,4337,3349,2497,1758,1119,
净利润(扣除非经常性损益后)(万元),6615,-69819,30017,29045,400,40490,34572,24630,20187,20065,13249,10754,8815,3883,3383,5043,4253,3330,0,0,0,
经营活动产生的现金流量净额(万元),59383,5617,-25596,44656,56494,-28426,294,17716,-225,27204,39596,9124,12128,8330,6181,5063,4143,3320,1631,0,0,
现金及现金等价物净增加额(万元),-1655,-15402,60037,5802,32811,-16747,-2105,-32834,-12643,23683,32854,10173,4383,3148,6887,-7203,-6767,21666,984,0,0,
总资产(万元),1288127,1218812,1225076,842944,842057,757677,642650,515176,470575,293166,207257,146041,121452,98694,88073,68346,66980,49203,14648,12426,9778,
流动资产(万元),690166,676502,659171,497137,491465,412401,335555,255995,270882,174822,123963,89014,79479,61761,52248,36826,42088,0,0,0,0,
总负债(万元),762340,719682,658176,426109,403283,373388,330608,246706,246845,120952,80632,38351,58903,47253,39577,21899,23236,11326,7264,7766,6876,
流动负债(万元),649796,569891,505013,369620,348256,333724,285451,166418,200458,106737,80632,38351,58903,45758,38355,20634,22387,0,0,0,0,
股东权益不含少数股东权益(万元),465074,465841,543802,404709,410827,361528,287934,242385,199501,148226,122159,105371,56824,46880,45612,44265,41684,37877,7384,4660,2902,
净资产收益率加权(%),2.59,-11.56,11.27,7.24,14.04,13.28,13.89,12.57,21.95,18.06,15.84,18.21,17.98,9.88,8.75,11.57,10.91,20.08,41.47,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
