报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.12,0.1,0.07,0.07,0.09,0.12,0.16,0.09,0.09,0.09,0.06,0.25,0.21,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.5,1.48,1.41,1.41,1.38,3.46,3.35,3.21,3.14,3.09,3.06,4.12,2.9,2.65,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.08,0.38,0.38,-1,0.98,0.14,-1.34,0.83,0.01,0.29,0.29,0.38,-0.06,-0.14,--,--,--,
主营业务收入(万元),152394,144988,109223,118617,85141,115164,98497,104944,150685,136660,96634,132899,190125,101493,84728,105718,76424,22884,20691,20515,16585,16169,17731,21582,17940,
主营业务利润(万元),30386,32014,24603,22716,16926,22822,34437,24258,38886,27043,27841,43784,61182,38810,30841,29430,22261,11806,12572,13008,9927,10235,6635,8903,7047,
营业利润(万元),14939,13759,7715,7723,7694,13396,22114,13083,21407,28932,14285,40956,36366,11620,11657,8277,4547,-860,3992,4445,3324,6505,6672,8987,7079,
投资收益(万元),4805,5488,3092,2010,6248,8130,4199,6505,3298,22403,2199,22015,6853,460,-316,361,796,1871,-1894,770,806,459,0,0,0,
营业外收支净额(万元),1817,34,55,677,604,445,3024,1910,-402,488,260,-245,846,23,-5,-1094,-28,29,-46,568,647,0,0,0,0,
利润总额(万元),16757,13793,7770,8401,8299,13841,25138,14993,21005,29420,14545,40711,37212,12415,11383,7864,5621,1039,2052,5784,5995,7946,6644,8968,7075,
净利润(万元),9824,8391,5811,6101,7759,10312,13631,7796,7956,7526,5098,19747,15025,4085,3103,2096,1506,1408,1422,5973,5501,5081,3935,5769,4217,
净利润(扣除非经常性损益后)(万元),7265,8212,5640,5885,1240,5993,8154,5142,6613,-1586,2721,7730,8645,2976,2296,1763,1200,1135,1266,5404,3634,--,--,--,--,
经营活动产生的现金流量净额(万元),-14938,43300,21447,23000,2193,-3284,-9427,-9916,-6443,30291,30707,-80199,71748,3541,-33839,21002,232,7350,7358,7326,-1012,-2565,--,--,--,
现金及现金等价物净增加额(万元),-1138,23653,18692,1167,-15,-31696,26045,-31917,-21972,27443,27290,-68576,66931,19377,-42622,21470,15333,4683,17651,5917,-15363,12660,--,--,--,
总资产(万元),398583,425644,385522,362121,389734,364389,362861,348426,357628,365894,333463,288369,326442,304048,230739,256330,213426,160883,105936,111324,84403,80851,35992,34983,33891,
流动资产(万元),317949,351963,342470,324583,353732,314347,309626,291433,299211,310762,284884,238731,282589,230767,155120,186821,143952,--,0,0,0,41228,14860,14474,13220,
总负债(万元),195401,228023,193241,176475,207526,184021,180095,185446,200887,216919,189678,143951,196691,186669,114769,142978,103855,61962,14540,18201,18408,25478,18171,--,--,
流动负债(万元),172730,220212,182204,154420,179417,154124,143896,160848,180011,176656,189678,136901,175191,155619,110269,137978,98855,--,0,0,0,21027,11669,10511,12335,
股东权益不含少数股东权益(万元),177238,169523,162988,159032,155293,150878,142479,130007,126504,119269,113369,113383,100952,87712,84959,81316,79710,78484,77690,80485,52145,47694,0,12978,10158,
净资产收益率加权(%),5.68,5.05,3.62,3.89,5.09,7.01,10.07,6.08,6.47,6.49,4.43,18.02,15.93,4.74,3.75,2.6,1.89,1.8,1.84,9.68,0,12.72,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
