报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.18,0.91,1.08,0.86,0.6,0.27,0.47,0.41,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.99,-0.01,0.4,--,0.27,
主营业务收入(万元),254651,245364,182544,144858,122188,97938,88976,73754,53694,
主营业务利润(万元),136371,145588,119058,92952,79609,61598,54474,44337,32913,
营业利润(万元),7004,32959,27991,10495,6060,-1852,4441,5851,5509,
投资收益(万元),24,465,565,--,--,--,--,--,1,
营业外收支净额(万元),-13,7,114,7217,6510,6312,4814,2463,2178,
利润总额(万元),6992,32966,28105,17712,12569,4460,9255,8314,7686,
净利润(万元),9111,32195,27077,17467,12028,5341,9382,8238,6417,
净利润(扣除非经常性损益后)(万元),5940,29481,26335,16702,11437,3982,8891,8698,7245,
经营活动产生的现金流量净额(万元),-8632,1998,8174,13291,19889,-60,8060,-73,5386,
现金及现金等价物净增加额(万元),-1068,7495,-22469,25138,9682,-2537,5566,557,-120,
总资产(万元),287943,258286,194661,150556,99353,92009,71261,60643,40431,
流动资产(万元),223661,224004,169563,132223,82499,73602,58872,49603,32519,
总负债(万元),103290,82639,55847,36968,37015,41185,25273,23989,12490,
流动负债(万元),92351,72794,54809,36590,36427,38478,25273,23989,12490,
股东权益不含少数股东权益(万元),182554,173254,138814,113544,62338,50336,45988,36654,27940,
净资产收益率加权(%),5.18,20.59,21.46,23.98,21.34,11.05,22.7,25.51,30.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
