报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.27,0,0.26,-0.19,-0.04,0.02,-0.22,0.04,-0.38,0.02,-0.13,0.06,0.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.26,1.64,3.24,0.86,0.68,0.42,0.2,0.14,1.45,1.59,1.98,2.11,2.12,2.48,2.33,2.48,2.38,3.03,2.56,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.45,0.24,0.06,0.31,0.33,0.57,0.54,0.6,0.29,-0.23,0,0.18,-0.05,-0.12,--,--,--,--,--,--,--,--,
主营业务收入(万元),122960,143323,133132,71201,104522,102700,74376,110216,55723,30866,26275,49009,44060,699,1263,4824,17191,11694,26960,43275,46319,51986,49713,40713,32176,24727,--,18089,14013,13507,
主营业务利润(万元),-669,31088,52656,4055,23394,27886,5881,12830,-8204,-450,-1682,5273,11056,54,105,1248,-1767,1427,3406,3556,9503,10645,1959,4593,5332,5238,--,2575,3340,3394,
营业利润(万元),-37388,2506,37722,-29052,-10238,-832,-31584,-2559,-39435,-4267,-7131,575,7657,3302,-2525,-40225,-7087,-5930,-1647,-6862,-618,3230,2168,4778,5479,0,--,2688,3478,3383,
投资收益(万元),-3687,-801,14158,-211,20,56,-1629,-3369,-1083,529,-74,1481,44,-420,-201,-1534,1663,-194,-207,3110,-1069,1229,4181,1399,929,1134,--,227,177,58,
营业外收支净额(万元),-652,-104,733,1039,4657,7063,1172,1471,315,4318,164,571,--,1195,1514,1125,655,-6830,2824,2953,3535,0,0,0,0,-914,--,-459,--,--,
利润总额(万元),-38040,2401,38455,-28013,-5581,6231,-30412,-1087,-39120,51,-6966,1146,10795,4091,-1088,-40429,-4635,-12314,970,-739,2323,4685,6692,6906,6345,5850,--,2456,3355,3196,
净利润(万元),-26943,206,26608,-16431,-3067,1743,-17425,2775,-29442,1359,-4488,1682,7714,6134,282,-39330,-4243,-12227,546,1376,1311,4654,6409,6231,5655,5110,--,1655,2258,1632,
净利润(扣除非经常性损益后)(万元),-26876,-1197,3443,-17109,-5334,-1549,-18146,-13669,-29392,-2863,-4592,-1021,4368,-4130,-5614,-43535,-8063,-8518,-3674,-4747,-1630,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),722,37023,38155,6272,22756,33043,23782,34927,35230,18458,2239,9573,9982,17370,16494,18344,8900,-6880,54,5492,-1388,-3218,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-13967,-4378,-7326,15642,7224,-5200,-5451,15105,-14502,-10596,29452,-2319,-26492,14049,11721,4523,-7885,6132,-3080,1196,-1896,-707,--,--,--,--,--,--,--,--,
总资产(万元),315486,339214,380663,330915,306542,326731,357710,374383,395808,399133,345313,93527,97693,47587,47660,61473,129694,166121,153575,160533,162593,139154,118429,83147,64562,57566,46925,21777,11496,7988,
流动资产(万元),44674,48687,80162,54663,41929,64783,51489,49054,29715,59259,94004,9670,17039,36346,35460,44529,95926,--,0,0,0,92713,71602,50544,43730,41911,35410,16152,8594,5715,
总负债(万元),73478,63493,106069,91868,151760,167023,202537,189630,208342,173046,131214,56471,66839,34156,40958,57038,84899,116431,90867,92894,97489,72924,56272,42356,30502,24266,18735,--,0,0,
流动负债(万元),69733,59640,101810,48999,102899,109191,139012,112504,100811,57151,73095,41777,50999,31012,37814,53894,81754,--,0,0,0,62593,47162,34103,23964,16608,15590,14760,6350,4080,
股东权益不含少数股东权益(万元),185491,212436,212234,185626,81878,84945,83202,100667,97892,127334,125980,26223,20590,12877,6081,4268,44270,48512,60391,64117,64692,65549,61589,40792,34060,33300,28190,6597,5025,3696,
净资产收益率加权(%),-13.54,0.1,13.38,-13.89,-3.68,2.07,-18.96,2.79,-26.14,1.07,-5.03,7.85,46.1,55.24,6.39,-159.85,-9.15,-22.53,0.9,2.15,0,7.3,--,0,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
