报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-0.3,0.01,0.15,0.06,0.17,0.4,0.56,0.51,0.48,
每股净资产(元),--,--,--,--,--,3.18,2.85,2.29,1.78,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.06,0.32,0.25,0.43,
主营业务收入(万元),32361,42263,56407,39124,34451,36245,38353,28616,20263,
主营业务利润(万元),2514,11622,19319,12738,10772,11621,12239,10358,8099,
营业利润(万元),-12684,722,6935,2149,2120,4073,5434,5218,4693,
投资收益(万元),-321,-104,-421,50,-165,-22,20,12,--,
营业外收支净额(万元),-87,1,-20,644,227,195,531,187,133,
利润总额(万元),-12771,722,6915,2793,2347,4268,5965,5405,4826,
净利润(万元),-12011,438,5486,2343,1926,3584,5016,4563,4059,
净利润(扣除非经常性损益后)(万元),-12201,162,5433,1789,1733,3419,4564,4405,3963,
经营活动产生的现金流量净额(万元),7085,-6893,3752,13725,-22464,552,2880,2267,3869,
现金及现金等价物净增加额(万元),-14828,-15580,20022,9212,-5613,1814,1291,3936,418,
总资产(万元),164964,212140,182390,111125,95249,65706,56632,49004,32137,
流动资产(万元),68750,114527,106773,77716,65014,41647,37117,33641,19867,
总负债(万元),74506,109898,80225,64690,48136,36997,30890,28307,16064,
流动负债(万元),42098,94480,64768,59181,46607,32277,29750,27507,12264,
股东权益不含少数股东权益(万元),90458,102243,102166,46336,46192,28710,25743,20697,16073,
净资产收益率加权(%),-12.48,0.43,10.28,5.07,4.81,13.26,21.66,24.86,35.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
