报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.3,0.22,0.28,0.24,0.25,-0.22,0.11,-0.15,-0.19,0.02,-0.38,0.05,-0.39,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.02,2.2,2.17,2.5,2.45,2.83,2.83,3.6,1.99,1.77,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.23,0.2,0.17,0.07,-0.09,0.32,-0.43,0.02,0.25,0.25,0,
主营业务收入(万元),49854,47235,43613,39783,41207,22806,25218,27491,28918,33197,21528,24681,29392,25431,21643,20026,17996,17526,16473,
主营业务利润(万元),11834,12384,12603,11617,10883,3506,3834,2108,3062,5174,506,1320,230,3515,4675,4981,4582,4631,4001,
营业利润(万元),5407,4628,5326,3782,4004,-4991,-394,-2404,-3339,576,-4297,-3303,-4047,1145,1866,2284,2310,2292,2189,
投资收益(万元),1,-28,2,-1,1,-93,-10,913,10,13,-5,-10,--,0,0,0,0,0,0,
营业外收支净额(万元),-109,-1,21,729,559,2192,1711,-21,18,13,-669,--,--,10,10,4,2,0,0,
利润总额(万元),5298,4627,5347,4511,4564,-2799,1317,-2425,-3321,589,-4966,251,-5048,1172,1876,2288,2311,2379,2192,
净利润(万元),4542,3387,4332,3696,3775,-2834,1383,-1939,-2506,291,-4956,639,-5111,893,1703,2106,2131,2379,2192,
净利润(扣除非经常性损益后)(万元),2237,2156,3133,3088,315,-4556,-321,-1907,-2527,278,-4286,-2923,-4110,885,1694,1996,0,0,0,
经营活动产生的现金流量净额(万元),8041,507,10758,-6249,-1235,4397,-61,-154,3035,2587,2254,952,-1173,4157,-5528,212,1594,1648,0,
现金及现金等价物净增加额(万元),5109,-1071,5312,-6872,11683,1628,606,-312,-591,619,-1510,-2674,-248,-3888,-7839,15585,1864,-54,0,
总资产(万元),84498,76448,76545,77377,75508,31004,31907,30660,37898,42737,41295,45806,52738,54763,48507,46022,23134,19415,17405,
流动资产(万元),57129,52588,50964,50284,48379,15741,17014,13978,17506,23302,20783,24030,29782,34051,36217,38398,17231,14511,12675,
总负债(万元),21322,18704,20173,25419,27352,8493,4876,5370,10107,12099,11534,11807,19201,16752,10660,9972,10211,7907,7627,
流动负债(万元),19364,16530,17355,22905,24556,6570,3697,4125,9563,11944,11367,11329,18529,16452,10660,9972,8311,5407,5127,
股东权益不含少数股东权益(万元),62475,57743,56371,51957,48157,22511,25671,24204,26231,28600,28154,32502,31827,36841,36813,36050,12924,11508,9778,
净资产收益率加权(%),7.53,5.91,8,7.38,8.18,-11.68,5.55,-7.67,-9.15,1.03,-16.3,1.98,-14.87,2.42,4.7,7.53,17.44,22.36,26.23,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
