报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.86,2.07,1.1,0.74,0.55,--,--,--,
每股净资产(元),--,7.98,6.05,4.96,4.21,22.67,17.33,13.82,
每股经营活动产生的现金流量净额(元),--,2.44,2.08,0.45,1.58,6.75,2.06,3.59,
主营业务收入(万元),124522,124471,111753,89685,90142,90941,62486,55374,
主营业务利润(万元),36659,39826,28745,20927,23039,20665,13696,12733,
营业利润(万元),20481,22231,11816,7900,5936,7921,4443,5050,
投资收益(万元),223,246,5,35,25,61,84,8,
营业外收支净额(万元),-82,-31,-72,146,342,66,129,-29,
利润总额(万元),20399,22200,11744,8045,6278,7986,4571,5021,
净利润(万元),17161,18612,9866,6687,4571,6725,3757,4185,
净利润(扣除非经常性损益后)(万元),15885,18250,9619,6541,8745,6675,3652,4211,
经营活动产生的现金流量净额(万元),17600,21967,18702,4036,14217,8442,2580,4130,
现金及现金等价物净增加额(万元),68069,10134,8222,-3804,2892,-1812,-2171,4907,
总资产(万元),194453,96197,76226,64753,59873,48070,30203,25391,
流动资产(万元),133130,49312,34931,28335,27420,26050,20941,20472,
总负债(万元),21077,24366,21764,20132,21957,19732,8546,9512,
流动负债(万元),20650,23875,21197,19510,21259,19041,8486,9452,
股东权益不含少数股东权益(万元),173377,71832,54462,44621,37916,28338,21656,15879,
净资产收益率加权(%),19.62,29.62,19.91,16.21,13.91,26.88,19.21,49.93,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
