报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.13,0.18,0.71,0.86,0.77,0.65,0.49,0.58,
每股净资产(元),--,--,--,5.14,4.28,3.71,3.06,3.59,
每股经营活动产生的现金流量净额(元),--,--,--,0.89,0.55,0.26,0.24,0.37,
主营业务收入(万元),140086,160470,151010,140711,132940,103211,85418,75950,
主营业务利润(万元),20946,21357,25841,27681,23201,19187,13999,14976,
营业利润(万元),1882,2145,9159,9711,9061,7921,5915,7056,
投资收益(万元),271,605,133,19,--,11,1,--,
营业外收支净额(万元),329,214,-17,483,56,-42,-8,-121,
利润总额(万元),2211,2359,9142,10195,9117,7880,5907,6934,
净利润(万元),2697,2576,8036,9065,8093,6827,5125,6044,
净利润(扣除非经常性损益后)(万元),1919,1438,7419,8639,8046,6999,5131,6147,
经营活动产生的现金流量净额(万元),27516,-3978,2273,9332,5827,2730,2512,2751,
现金及现金等价物净增加额(万元),17042,2569,7989,2927,-2435,793,-2983,3486,
总资产(万元),188600,179864,167883,113268,104360,84229,69412,59850,
流动资产(万元),141015,140158,136395,86719,83112,68865,59078,55317,
总负债(万元),80366,73652,63423,59292,59460,45319,37330,32895,
流动负债(万元),80095,73376,63393,59292,58942,42730,37330,32895,
股东权益不含少数股东权益(万元),107539,105687,104460,53977,44900,38910,32083,26955,
净资产收益率加权(%),2.53,2.46,11.77,18.34,19.56,19.23,17.36,25.26,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
