报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.13,0.24,0.61,0.53,0.3,0.31,0.31,0.24,
每股净资产(元),--,--,--,3.65,3.13,2.83,2.45,2.14,
每股经营活动产生的现金流量净额(元),--,--,--,1.25,1.3,1.05,0.43,0.35,
主营业务收入(万元),75335,84958,83429,68757,67623,79856,75512,65734,
主营业务利润(万元),12637,14833,16908,13641,12260,14873,14441,11368,
营业利润(万元),2603,5120,6804,3859,1833,3075,3861,2481,
投资收益(万元),-21,194,31,--,15,--,--,-2,
营业外收支净额(万元),-22,-9,356,773,904,247,-167,194,
利润总额(万元),2581,5111,7160,4632,2736,3322,3694,2676,
净利润(万元),2417,4408,5692,3951,2256,2311,2326,1802,
净利润(扣除非经常性损益后)(万元),2085,3918,5142,3264,1538,2103,2470,1669,
经营活动产生的现金流量净额(万元),13382,1283,3192,9370,9719,7875,3261,2658,
现金及现金等价物净增加额(万元),-254,-434,6155,161,1321,-6267,2712,-1320,
总资产(万元),99828,104143,91913,79888,74401,75595,80150,62428,
流动资产(万元),53763,62088,60352,47178,41873,45032,52811,42017,
总负债(万元),45507,52238,43416,52491,50955,54404,58754,44080,
流动负债(万元),40276,46780,41211,48965,46567,48654,54602,42920,
股东权益不含少数股东权益(万元),54322,51905,48497,27397,23446,21190,18388,16062,
净资产收益率加权(%),4.55,8.78,13.62,15.54,10.11,11.75,13.51,13.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
