报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.89,0.86,0.81,0.6,0.39,0.34,0.39,0.34,--,
每股净资产(元),--,--,--,--,3.21,3.05,2.97,2.53,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.78,0.63,0.21,0.22,--,
主营业务收入(万元),144245,102065,64133,40006,31661,30857,29074,24812,23009,
主营业务利润(万元),60759,43171,27090,16498,11308,10941,11018,9057,9354,
营业利润(万元),39501,26053,16153,9173,5918,4865,5804,4792,5520,
投资收益(万元),--,--,--,2,36,--,--,--,--,
营业外收支净额(万元),156,19,138,132,137,538,237,48,22,
利润总额(万元),39657,26072,16291,9305,6055,5403,6041,4840,5542,
净利润(万元),34218,22517,13969,7939,5186,4517,5164,4168,4776,
净利润(扣除非经常性损益后)(万元),33318,22348,13656,7825,5040,4059,4970,4122,5309,
经营活动产生的现金流量净额(万元),19326,6539,12295,7097,10302,8365,2553,2597,-1186,
现金及现金等价物净增加额(万元),74876,-1755,677,959,148,2116,-4003,2784,1527,
总资产(万元),266200,168765,97913,66335,53465,50871,51227,45969,37192,
流动资产(万元),158275,70983,36362,26201,21910,24311,23586,23174,16682,
总负债(万元),66062,66508,13804,15852,11080,10558,15601,15640,19133,
流动负债(万元),62346,63544,11606,13753,8889,9372,14220,14698,18547,
股东权益不含少数股东权益(万元),200138,102257,84109,50483,42385,40314,35626,30329,18059,
净资产收益率加权(%),29.52,24.17,18.1,17.13,12.09,11.92,15.69,18.82,25.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
