报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-0.69,0.11,0.17,0.26,0.8,0.64,0.94,0.63,0.77,
每股净资产(元),--,--,--,--,--,6.2,5.66,4.84,4.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.17,1.16,0.27,0.92,
主营业务收入(万元),277918,301002,290474,282177,240183,188730,144131,101288,86806,
主营业务利润(万元),30882,49073,51282,44623,37944,30799,27596,21223,18617,
营业利润(万元),-31294,4633,7383,9917,7054,6960,9010,6592,7396,
投资收益(万元),5,296,66,27,132,63,--,--,--,
营业外收支净额(万元),-593,-236,-125,1830,1300,145,1033,453,662,
利润总额(万元),-31887,4397,7257,11747,8354,7105,10043,7045,8058,
净利润(万元),-26275,4166,6455,9904,7610,6114,8955,6041,6340,
净利润(扣除非经常性损益后)(万元),-32271,2270,3859,8359,6321,5926,8081,5663,5810,
经营活动产生的现金流量净额(万元),12483,6838,-584,8881,7640,11103,11068,2548,8762,
现金及现金等价物净增加额(万元),2514,-7697,-8923,-1013,34828,-3448,245,-2366,4124,
总资产(万元),421760,408040,385263,312074,276896,196456,157044,119047,91780,
流动资产(万元),275280,271186,260627,220022,207192,136567,109083,83643,65364,
总负债(万元),327760,288504,269291,205397,179411,135868,101709,70794,48692,
流动负债(万元),294860,259620,228299,154660,159393,126510,99753,64800,47785,
股东权益不含少数股东权益(万元),89007,113852,110433,104665,95968,59063,53979,46137,41342,
净资产收益率加权(%),-25.61,4,6.01,9.88,12.19,10.82,17.71,13.84,22.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
