报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.04,0.1,0.15,0.45,0.39,0.33,0.3,0.32,0.09,0.06,0.27,0.08,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.78,1.69,1.64,1.37,1.29,1.21,1.49,2.04,2.01,2.46,2.48,1.97,1.95,1.92,2.73,2.4,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.49,0.41,0.31,0.23,1.08,0.64,-0.01,0.28,-0.44,0.62,0.1,-0.04,-0.16,-0.09,--,--,--,--,--,
主营业务收入(万元),958921,891081,811411,696509,685616,700291,671000,560143,536795,461702,325573,307951,266256,174210,126865,97732,66895,43069,18789,19882,17453,12928,30249,29308,16249,10247,11274,
主营业务利润(万元),98955,104201,93362,92656,100892,113849,102873,76947,50078,51495,56949,35864,29758,18919,12262,8684,6216,3779,1984,2813,1644,2023,4900,3436,2332,1354,1035,
营业利润(万元),12049,20000,24433,43810,37208,32316,24988,18666,2599,8302,19415,6879,5223,3860,-9605,-528,-5392,-974,260,4293,3055,5389,4910,3574,2332,1358,1035,
投资收益(万元),3912,4169,5054,4881,4966,1902,673,314,-109,76,137,-84,-468,-154,-458,-486,522,636,-200,337,809,--,0,0,0,0,0,
营业外收支净额(万元),640,-454,362,2052,1721,320,3562,632,5822,1341,571,2099,--,1063,-2737,-101,-6298,0,7,-348,-8,-13,0,0,--,0,0,
利润总额(万元),12689,19545,24795,45863,38929,32636,28550,19298,8421,9643,19986,8978,8732,5788,-12313,2264,-10803,632,67,4282,3856,5399,4886,4604,2310,1343,1011,
净利润(万元),3063,7215,9712,25229,21789,18718,16122,10296,3060,1908,8724,2623,790,701,-14274,773,-11989,111,92,3349,3399,4589,4153,3914,2037,1089,671,
净利润(扣除非经常性损益后)(万元),3541,25,6029,20318,18497,17076,13667,9938,-2048,1100,11690,-1308,-2769,-3105,-14467,-3468,-12759,-1396,-1023,1284,1766,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),78245,17235,-16223,19546,72554,81054,955,27950,15788,13186,10104,7343,35134,20678,-231,7251,-11350,16181,2540,-961,-3806,-2043,--,--,--,--,--,
现金及现金等价物净增加额(万元),30583,63842,-22928,109278,-25194,8153,49264,6277,22284,-7587,-526,12158,-5488,15204,-6085,1351,-9408,-3659,26919,2676,-3093,-728,--,--,--,--,--,
总资产(万元),1024844,1009394,997820,810249,697050,660454,636542,472912,421661,359217,269552,207879,240972,208181,179056,174397,161454,165513,114561,69980,57769,66760,67060,54794,35087,24429,21770,
流动资产(万元),796578,775979,762948,626839,519107,485600,481744,349579,305574,239370,187794,128630,125035,109767,104698,97062,110720,0,0,0,0,23070,30555,25015,7916,5008,4713,
总负债(万元),598687,587935,601553,485238,400592,390707,387797,361208,327389,270284,185489,140054,179292,153136,126330,108022,96558,89239,49734,23259,11568,21318,25599,21127,18737,16087,13592,
流动负债(万元),557294,570310,589041,474083,389931,380119,383414,356680,319867,257816,172957,125107,164695,148413,124991,106631,89563,0,0,0,0,7881,12162,7689,5299,5408,5534,
股东权益不含少数股东权益(万元),321364,319873,314833,244656,223886,205695,192540,68300,57891,54837,53324,44585,41981,39338,38850,53229,52352,64153,64712,46720,46201,45441,41461,33667,16350,8342,8178,
净资产收益率加权(%),0.96,2.27,3.41,10.77,10.16,10.89,9.22,16.32,5.43,3.42,17.82,6.06,1.94,1.79,-31.04,1.46,-20.58,0.17,0.15,7.06,0,10.56,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
