报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.5,0.49,0.46,0.48,0.52,0.53,0.64,0.79,0.78,
每股净资产(元),--,--,--,--,4.64,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,5.7,3.22,-2.04,11.63,-3.25,
主营业务收入(万元),340435,318591,250681,246941,250430,236221,228859,236521,192552,
主营业务利润(万元),114114,69052,88262,81406,88735,86046,118731,122262,109810,
营业利润(万元),114114,69052,88262,81406,88735,86046,118731,122262,109810,
投资收益(万元),74095,71711,33091,14624,2903,2419,1963,2049,1416,
营业外收支净额(万元),-2854,-8476,-11054,1924,1219,9807,4336,1101,1971,
利润总额(万元),111260,60576,77208,83330,89954,95853,123067,123363,111781,
净利润(万元),101269,85735,80845,77793,81450,81792,99972,98550,88444,
净利润(扣除非经常性损益后)(万元),102642,89835,84066,76660,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1146647,-1189704,203382,1432201,887842,400834,-254146,1318208,-368606,
现金及现金等价物净增加额(万元),-48723,-121582,-50348,666101,99656,-39009,-515601,788583,-320354,
总资产(万元),12634309,11485295,10940279,10408489,9047841,8358644,7604423,7337266,5629614,
流动资产(万元),--,--,--,--,--,--,--,--,--,
总负债(万元),11447004,10421406,10004888,9507198,8296424,7703896,7033398,6820140,5188025,
流动负债(万元),--,--,--,--,--,--,--,--,--,
股东权益不含少数股东权益(万元),1175746,1051759,914878,875195,723432,625972,544716,493262,422332,
净资产收益率加权(%),9.1,8.92,9.1,9.92,12.13,14.12,19.64,21.99,23.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
