报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),2.97,2.83,2.47,2.8,2.1,1.9,1.81,1.65,1.15,0.91,0.67,0.54,0.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.69,3.65,2.85,2.18,1.68,1.55,1.37,1.24,1.17,1.16,1.23,1.12,2.13,2.13,2.04,2.23,2.59,2.8,2.74,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.79,1.49,0.94,0.86,0.3,0.63,0.52,0.45,0.28,0.1,0.25,0.03,0.14,0.03,--,--,--,--,--,--,--,--,
主营业务收入(万元),5204576,4312239,4126363,4124843,2599314,2395433,2119947,1801176,1513034,1306443,1094994,836035,687831,566761,163557,157609,172917,186994,166867,10790,9019,8844,8462,15169,16120,12890,11807,8452,6239,48888,
主营业务利润(万元),561706,497726,432416,447592,197059,190496,171773,155686,129567,111885,91305,72141,69486,57341,37098,37079,39327,41040,45965,3839,3484,2577,-3120,2897,2705,3074,3696,2631,--,--,
营业利润(万元),183555,167098,146389,154816,90659,78149,64501,57146,38707,32290,25194,18430,16933,10348,4177,2166,1473,-427,3049,-1532,3576,809,-2820,3079,2818,3547,3835,2667,--,--,
投资收益(万元),24619,31990,26454,22347,5741,5042,4247,3874,2812,2727,3269,1651,3409,-206,-8,-23,-990,-333,-582,-161,-231,216,19,703,-241,-122,0,0,--,--,
营业外收支净额(万元),2111,795,214,5210,5471,4780,1409,3185,2222,1691,885,1920,--,325,-7,-91,-248,531,1710,1396,-589,--,0,0,199,0,0,0,--,--,
利润总额(万元),185666,167893,146603,160026,96131,82928,65910,60332,40928,33981,26079,20350,19105,10468,4162,2566,1175,208,4612,-298,2756,899,-2990,4828,2767,4234,3835,2647,--,--,
净利润(万元),127129,121074,105779,118660,76131,65250,52049,47579,33031,26112,19271,15481,12491,7256,3577,2725,1519,492,3652,-178,2059,1412,-2973,4054,2333,3602,3266,2248,1396,712,
净利润(扣除非经常性损益后)(万元),122677,117597,103546,83436,71521,61125,50608,44824,31184,24565,19074,13934,9943,6396,3596,2370,797,-492,3244,-2030,-1836,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),200035,132261,128529,147255,104798,-79670,46503,32396,22732,42816,27085,24658,8770,18173,14828,13030,8122,2876,7116,852,2284,521,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),79056,395862,52258,98660,71501,-24374,17720,1286,22472,10013,19161,9042,4949,3605,8842,-6481,5435,-4973,11554,-4617,-2870,2410,--,--,--,--,--,--,--,--,
总资产(万元),3352061,2893030,2234364,2131275,1321835,1282894,1105790,929584,766576,630679,523349,368397,290609,267924,107245,84619,98443,105260,111817,49089,53895,56236,49582,44660,38021,37976,38407,18893,--,--,
流动资产(万元),2665245,2449562,1832078,1768498,1120996,1099213,946574,786344,647149,524903,442345,310215,236974,210582,79602,60436,72583,--,0,0,0,18284,16359,13607,12252,13788,18049,8569,--,--,
总负债(万元),1816077,1502452,1241614,1239877,765187,797773,874126,745679,623896,517535,435536,303460,238851,220634,67873,48799,64492,71790,75372,8583,8672,11411,16766,8948,5055,5685,9688,9314,--,--,
流动负债(万元),1673045,1475797,1213024,1213572,732603,768776,849037,712984,602718,504203,425175,296849,227182,208268,67793,48719,64212,--,0,0,0,11211,16766,8948,5055,1909,4630,3238,--,--,
股东权益不含少数股东权益(万元),1280641,1161843,939657,845015,545339,476461,224476,177594,135022,105237,82267,62799,48411,44773,39372,35820,33824,33334,35401,32299,34168,34063,32651,35666,32867,32291,28719,9578,--,--,
净资产收益率加权(%),10.43,11.56,11.91,15.06,14.94,16.41,26,30.51,27.52,27.17,25.99,27.33,28.26,17.09,9.51,7.75,4.46,1.45,10.88,-0.55,0,0,0,0,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
