报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.29,0.26,0.17,0.26,0.48,0.35,0.83,0.96,0.95,0.65,0.33,0.19,
每股净资产(元),--,--,--,--,--,--,--,9.29,3.95,2.97,2.26,2.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.31,1.45,0.28,0.14,
主营业务收入(万元),178236,162889,145783,149569,125047,83981,74107,77041,72073,59022,45875,44439,
主营业务利润(万元),63102,59755,54162,49674,35608,25598,25666,24280,23704,18186,11616,9557,
营业利润(万元),17602,19748,14765,20921,12092,8341,10678,9908,8733,6154,3174,1849,
投资收益(万元),--,--,43,-355,27,115,30,--,--,0,--,--,
营业外收支净额(万元),4418,-296,-28,611,763,1080,139,880,410,265,42,-38,
利润总额(万元),22020,19452,14737,21532,12854,9422,10816,10788,9144,6419,3216,1811,
净利润(万元),18494,16363,10842,16413,10465,7721,9043,8958,7740,5275,2703,1587,
净利润(扣除非经常性损益后)(万元),14583,15226,9507,16298,9826,6803,8913,8161,7331,5017,2645,1614,
经营活动产生的现金流量净额(万元),28219,11717,2725,29241,21497,-5802,14832,8881,10659,11805,2320,1164,
现金及现金等价物净增加额(万元),-8631,8012,-365,4497,4163,-12644,-9824,28561,2649,-1609,565,6710,
总资产(万元),334428,333535,295991,266234,188520,151863,101687,100337,67084,62392,61859,56645,
流动资产(万元),124072,131569,108031,86520,80194,76488,57523,66989,32495,27260,30487,24985,
总负债(万元),153740,155596,132259,107821,83068,56250,11681,13983,33644,36909,42256,38863,
流动负债(万元),114535,110289,85512,52905,81199,22602,10010,12236,31516,30640,40667,37190,
股东权益不含少数股东权益(万元),167893,167794,152652,149639,103512,95058,90058,86440,32250,24229,18484,16598,
净资产收益率加权(%),10.45,10.24,7.2,14.56,10.56,8.22,9.94,16.08,27.4,24.88,15.59,10.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
