报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.39,0.41,0.63,0.7,0.61,0.7,0.81,0.65,0.78,1.24,0.86,0.8,0.77,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.42,5.68,4.67,4.82,3.83,4.79,3.41,3.15,1.77,1.7,1.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.87,1.35,1.57,1.15,0.56,1.93,0.96,0.55,0.41,0.47,0,
主营业务收入(万元),273248,271157,262437,217391,187372,184863,177206,185573,193371,182932,139513,147764,118570,80669,53859,35685,26242,21658,16016,
主营业务利润(万元),101775,106573,108544,90075,74253,70935,67117,64747,64780,66359,49560,48593,39570,23988,15351,10100,7749,6380,4993,
营业利润(万元),34881,40411,49032,41346,31704,30621,29159,22224,26080,33088,22356,21335,18083,11178,5830,4039,3175,2794,2372,
投资收益(万元),772,57,-361,-199,168,95,267,0,--,--,-1,--,-11,8,-2,44,133,91,88,
营业外收支净额(万元),-470,-521,-253,-224,21,117,-513,-663,-142,618,-85,-495,-408,-306,-259,-129,-110,0,0,
利润总额(万元),34411,39890,48779,41123,31726,30739,28646,21561,25938,33706,22271,20840,17675,10936,5577,3985,3222,2764,2423,
净利润(万元),29064,31029,36456,29548,24758,23600,20927,16903,19617,25607,17248,15643,11572,6543,3547,2494,1990,1672,1399,
净利润(扣除非经常性损益后)(万元),28112,30537,35954,29433,24015,23362,20947,16955,19564,24914,17228,16148,11685,6733,3730,2597,0,0,0,
经营活动产生的现金流量净额(万元),52755,43194,51864,33469,33895,33179,35453,40375,22466,28011,32112,23188,7896,17341,7147,4099,2223,0,0,
现金及现金等价物净增加额(万元),-155,-10990,3263,14992,-12488,2860,-26545,7916,29737,2739,4404,10884,-8103,9887,-905,6885,-616,0,0,
总资产(万元),347474,317277,303285,267468,215311,213109,207263,239181,230777,179581,144892,137970,108845,77260,51524,38284,22499,18875,17097,
流动资产(万元),151515,144507,146432,129276,93716,92941,84543,114883,110440,78723,61329,66516,51084,40270,28992,23988,13999,12570,11562,
总负债(万元),93830,71012,54158,41594,28642,32246,31287,70146,60441,59674,47412,37829,52324,32046,24240,13171,12254,8824,8799,
流动负债(万元),85690,64703,52419,41504,28534,32120,31143,55102,46008,50336,47412,37829,52324,32046,24240,11171,10254,8824,8724,
股东权益不含少数股东权益(万元),241916,236652,239885,221061,184426,178707,173265,164934,166322,117853,95501,97008,53642,43044,25509,23537,9529,9144,7455,
净资产收益率加权(%),12.29,13.1,15.99,14.52,13.76,13.59,12.46,10.21,12.77,24.07,18.68,18.55,23.62,21.26,14.47,15.08,21.32,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
