报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.08,0.44,1.05,1.03,1.16,0.43,-0.07,0.15,
每股净资产(元),--,--,--,8.15,6.52,5.61,5.16,5.15,
每股经营活动产生的现金流量净额(元),--,--,--,0.68,3.34,0.18,1.46,-0.55,
主营业务收入(万元),95442,112723,121272,100247,109471,104798,97671,84556,
主营业务利润(万元),11363,13990,19835,19402,20268,13841,11075,11687,
营业利润(万元),351,4295,8238,7446,7096,2194,-523,718,
投资收益(万元),343,1052,315,53,13,1,--,1,
营业外收支净额(万元),-239,-104,-271,127,709,468,247,337,
利润总额(万元),112,4191,7966,7573,7804,2661,-276,1055,
净利润(万元),655,3573,6458,5953,5757,2128,-360,738,
净利润(扣除非经常性损益后)(万元),179,2411,5885,5826,5162,1774,-552,467,
经营活动产生的现金流量净额(万元),2675,12419,208,4108,16614,921,7292,-2759,
现金及现金等价物净增加额(万元),-21840,17385,6931,-390,3504,-780,-1871,1868,
总资产(万元),173573,138652,127007,88909,75872,76577,71186,69977,
流动资产(万元),54792,65420,84408,54683,47668,46587,42611,39308,
总负债(万元),83760,46174,37959,38857,43390,48620,45485,44308,
流动负债(万元),66837,42955,36478,37828,42266,47304,43992,42748,
股东权益不含少数股东权益(万元),84431,87073,85275,48963,32482,27957,25702,25670,
净资产收益率加权(%),0.77,4.15,11.83,13.72,18.7,7.93,-1.4,2.89,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
