报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),1.34,1.24,1.03,--,1.46,1.17,0.76,1.07,1.48,2.2,1.57,1.22,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.81,11.28,3.32,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.17,1.33,1.45,1.44,--,
主营业务收入(万元),5765811,4983713,4190548,--,2527139,1723311,1074591,721379,523164,360548,210151,174247,118451,
主营业务利润(万元),2610061,2193534,1806717,--,993772,750315,500196,347080,254555,185142,109111,88279,57371,
营业利润(万元),1370755,1233566,1044311,--,549399,437756,294695,198950,147175,98607,65837,53521,34311,
投资收益(万元),3665,5193,4465,--,14867,15102,3867,-30,152,334,-103,-241,0,
营业外收支净额(万元),4791,10277,4371,--,125605,82878,43900,32411,25562,15683,10784,--,4728,
利润总额(万元),1375546,1243843,1048682,--,675004,520634,338595,231361,172737,114290,76621,60479,39038,
净利润(万元),1241459,1135287,941086,--,586905,466537,306665,213687,148101,105180,70558,54885,36452,
净利润(扣除非经常性损益后)(万元),1203752,1098323,917712,--,560489,447498,297754,210940,143804,103064,0,0,--,
经营活动产生的现金流量净额(万元),776772,911401,737316,--,321672,370642,186337,143679,117046,66393,65400,64704,35665,
现金及现金等价物净增加额(万元),48466,999455,250685,--,292178,252712,-94953,28952,59508,352833,27638,42265,24271,
总资产(万元),7535800,6348435,5157096,4133901,3031644,2129052,1407153,1058949,831665,654934,219708,136952,87187,
流动资产(万元),6402634,5362678,4465331,3652348,2668236,1910789,1238993,881167,740115,598543,187358,126210,81430,
总负债(万元),2988514,2552022,2096684,1685233,1101899,641136,286712,191807,150254,90689,69975,39997,32716,
流动负债(万元),2352080,2470941,1720149,1211591,1027440,611213,282304,189507,148117,89534,65910,39162,32716,
股东权益不含少数股东权益(万元),4490403,3759015,3035807,2428863,1925380,1484224,1117835,865670,680965,564022,149566,96955,54380,
净资产收益率加权(%),30.53,33.99,34.96,--,35.28,36.27,30.92,27.7,23.98,27.35,60.18,76.27,80.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
