报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.21,0.23,0.47,0.59,0.54,0.56,0.53,--,
每股净资产(元),--,--,--,3.95,3.51,2.98,2.28,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,1,0.98,0.66,0.47,0.55,
主营业务收入(万元),27482,26662,26386,24348,24495,22883,22416,19267,
主营业务利润(万元),9639,9299,9826,8949,9316,8655,8445,7161,
营业利润(万元),2472,2123,3759,3815,3679,3944,3865,3357,
投资收益(万元),522,405,--,--,--,--,--,--,
营业外收支净额(万元),397,950,86,540,174,146,91,-24,
利润总额(万元),2869,3073,3845,4355,3852,4090,3957,3333,
净利润(万元),2616,2823,3361,3704,3341,3409,3160,2650,
净利润(扣除非经常性损益后)(万元),1735,1464,3079,3246,3193,3219,3087,2672,
经营活动产生的现金流量净额(万元),6592,1306,1170,6223,6101,4140,2826,3107,
现金及现金等价物净增加额(万元),4458,-15458,14485,1610,2308,1649,1936,44,
总资产(万元),47210,48928,48447,29831,25704,23614,22183,19196,
流动资产(万元),34755,35566,34660,17035,14775,14253,12409,9258,
总负债(万元),5056,4403,5084,5231,3817,5068,8490,8151,
流动负债(万元),4569,4061,5084,5231,3817,5068,8490,8151,
股东权益不含少数股东权益(万元),42154,44525,43363,24600,21887,18546,13693,11045,
净资产收益率加权(%),6.09,6.44,10.28,15.67,16.52,22.22,25.29,28.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
