报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.13,0.15,0.24,0.25,0.33,0.33,0.25,0.04,0.06,0.19,0.33,0.27,0.36,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.83,1.79,1.75,1.42,1.33,2.13,2.18,4.27,3.74,3.5,3.36,3.39,2.63,2.66,1.98,1.66,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.82,-0.14,0.61,-0.49,1.86,0.17,-0.5,0.52,-0.24,0.67,0.18,0.3,-0.17,-0.06,--,--,--,
主营业务收入(万元),492746,413539,431380,541003,421165,440741,291974,268951,130259,191892,216792,196998,76317,240098,249316,221510,177510,102652,53369,44302,39192,22680,22903,20191,18174,
主营业务利润(万元),192238,160563,179201,164915,137825,108620,109476,72855,45752,67662,72801,74611,29881,34701,27357,32525,27246,15301,10424,9312,9381,6227,6121,--,--,
营业利润(万元),78484,64660,112533,87760,53412,44340,57141,13206,12029,36753,51067,49337,22635,11923,4056,13233,6820,3417,776,2235,3575,3216,3870,--,--,
投资收益(万元),2480,7095,-1072,-1007,584,1093,3555,2671,--,1435,400,202,569,-1145,738,992,27,573,1484,507,751,401,0,--,--,
营业外收支净额(万元),817,-650,1951,5155,2650,-2182,-400,1242,674,478,1301,641,448,-48,-54,-268,-252,-119,-3,91,233,0,--,--,--,
利润总额(万元),79301,64010,114484,92915,56063,42159,56741,14448,12703,37232,52369,49978,23083,10729,4741,13957,6603,3871,2257,2833,4559,3795,3850,--,--,
净利润(万元),45480,50885,81660,69029,38972,25618,19243,3069,4407,14401,25558,21074,13745,6391,1964,8661,3964,2551,1941,2656,4019,3221,3267,3458,2774,
净利润(扣除非经常性损益后)(万元),36129,46711,77033,61558,24287,26572,16659,1718,4168,12609,24355,21013,10763,6423,1737,9497,4101,2097,820,2656,3789,--,--,--,--,
经营活动产生的现金流量净额(万元),328050,-294110,57012,194021,-15340,-36946,-45280,156206,-62608,-10999,47090,-37455,72076,6543,-17507,9134,-4185,11864,3104,5309,-2541,-831,--,--,--,
现金及现金等价物净增加额(万元),75809,-259402,210753,-77549,144635,20818,-74520,107881,-127271,16553,101602,-11198,36404,-13271,-20482,43715,-5164,2951,-5396,18549,5753,-233,--,--,--,
总资产(万元),2324307,2178730,1837666,1598047,1723251,1377384,1331012,1249651,830467,732518,612054,537720,202761,126916,255717,233021,146540,134008,119996,121441,72111,55452,33967,--,--,
流动资产(万元),1823922,1686514,1373427,1227350,1452832,1137654,1126110,1057233,694589,625685,522785,489948,184852,99940,200664,188944,121649,--,0,--,0,34161,19739,--,--,
总负债(万元),1756887,1637692,1029150,1068657,1236857,1143751,1112488,1063455,648753,555036,434953,384047,138798,38916,175140,154432,78892,70418,58894,59416,29954,19130,13771,--,--,
流动负债(万元),1442949,1338426,874961,967751,921700,888079,913431,890419,475115,263349,211274,264777,86842,38916,154620,129962,68154,--,0,--,0,14215,8313,--,--,
股东权益不含少数股东权益(万元),533399,508404,766291,488794,441568,180858,161371,144795,140210,137339,134589,109032,51439,82351,76762,75176,65723,61526,59015,59587,39489,36322,20196,16929,11399,
净资产收益率加权(%),8.64,9.12,11.59,13.3,12.05,14.97,12.57,2.15,3.18,10.46,20.98,21.4,16.46,8.05,2.59,12.27,--,4.23,3.29,5.93,0,10.17,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
