报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.26,0.27,0.29,0.25,0.22,-0.17,0.11,0.11,0.1,0.22,0.2,0.15,0.08,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.56,2.93,1.82,1.62,1.76,2.65,2.48,2.27,1.3,1.1,1.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.35,0.39,0.52,0.56,0.48,0.63,0.54,0.07,0.49,0.45,0,
主营业务收入(万元),221893,217841,206723,188704,170055,151317,125169,110246,93120,75703,61516,56990,46119,30319,26231,22236,17428,13344,11776,
主营业务利润(万元),71002,66032,64473,56240,60993,54379,38911,35699,30354,27179,23580,21022,15683,11984,12041,8542,6342,4545,3888,
营业利润(万元),29871,31919,33623,12735,14047,12917,7730,6841,6817,7471,6852,4918,2133,4540,4938,3472,2553,1678,977,
投资收益(万元),1243,3514,5087,1072,2510,-1840,60,377,188,342,303,400,75,-104,-124,17,76,61,46,
营业外收支净额(万元),376,-907,-446,14598,2743,-32650,1933,1967,430,366,13,48,154,-32,-444,-42,-40,0,0,
利润总额(万元),30248,31011,33177,27333,16790,-19732,9663,8808,7247,7837,6864,4966,2287,4404,4370,3447,2589,1619,979,
净利润(万元),24541,25170,27798,21350,15535,-12157,7931,6629,5952,5553,4819,3651,1548,3377,3041,2426,2004,1226,664,
净利润(扣除非经常性损益后)(万元),20944,22814,24040,8218,10551,12410,6453,4971,5628,5276,4820,3642,1479,3285,3356,2507,0,0,0,
经营活动产生的现金流量净额(万元),47254,44813,75452,57503,55427,39961,35332,24223,20762,11527,12467,13225,9578,10360,8925,1224,4905,0,0,
现金及现金等价物净增加额(万元),11331,-38588,685,56381,5052,-3262,-1750,10950,-17443,39918,5953,-1698,-4526,-5074,-9200,21863,1409,0,0,
总资产(万元),881499,794916,764038,796690,644943,613207,435792,363508,321762,310496,144390,136921,127906,115657,108130,106596,39007,35127,35295,
流动资产(万元),168248,156302,153075,210458,87988,107223,83566,66619,49275,67061,23388,18415,17061,24093,21967,31614,8167,6262,12423,
总负债(万元),474658,407199,396195,451880,447708,419565,255297,238812,202226,195382,94950,92246,88270,67198,60585,66671,23735,22149,25080,
流动负债(万元),173751,177533,144945,191328,178180,156576,141547,130956,78765,72177,62541,63187,64435,59143,37658,34332,14770,19649,11702,
股东权益不含少数股东权益(万元),381426,371384,350604,327200,156017,139241,154837,98194,92249,86857,43400,38521,34871,43821,40913,37450,13065,11019,8462,
净资产收益率加权(%),6.43,6.97,8.22,9.27,10.51,-8.27,5.37,6.86,6.66,9.97,11.76,9.95,3.6,7.93,7.8,11.44,16.67,12.38,7.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
