报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.08,0.15,0.25,0.12,0.04,0.34,0.28,0.26,0.62,0.75,0.32,0.18,0.31,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.45,4.92,4.23,3.92,5.69,5.33,5.13,5.2,3.19,2.69,2.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.46,1.76,0.35,1.02,0.41,0.68,0.53,-0.14,0.97,0.82,0,
主营业务收入(万元),491764,387798,249855,176875,102511,117880,127978,141419,182387,176751,122329,144695,139746,78140,62655,66042,53523,43589,36507,
主营业务利润(万元),61859,53096,48477,40057,22018,30474,31650,22792,32873,39581,26368,24044,21481,14943,11305,14348,13859,12509,7795,
营业利润(万元),9282,16141,29276,22661,574,4881,6646,4439,11603,16858,5877,3028,4793,2443,1553,6580,6450,6044,4525,
投资收益(万元),2224,6787,10977,10506,1339,1184,40,-0,-0,--,21,-169,--,-48,-67,-48,-48,-48,-28,
营业外收支净额(万元),1162,-28,-1163,-7183,767,6183,652,560,212,-1964,537,452,8,-182,-108,-255,-544,0,0,
利润总额(万元),10444,16113,28114,15477,1340,11064,7298,4999,11816,14894,6414,3480,4801,2213,1378,6277,5858,4834,3571,
净利润(万元),7238,13931,23833,11792,2233,9755,6003,4196,10039,12201,5135,2909,3361,1267,888,4002,3512,3298,2303,
净利润(扣除非经常性损益后)(万元),4173,12457,19965,7995,463,3755,5403,3713,9856,13705,4573,2707,3426,1404,840,4186,0,0,0,
经营活动产生的现金流量净额(万元),43340,-6627,-5720,19961,19374,16507,18431,28617,23803,28594,5703,16555,4485,7413,5789,-1564,6660,0,0,
现金及现金等价物净增加额(万元),-20122,49582,-76525,160543,-7455,31676,-2784,2248,1287,-3929,-40010,48093,-6171,12155,7290,8537,3522,0,0,
总资产(万元),889362,948222,678134,669586,300254,298068,209456,204666,200964,207488,198033,221606,185295,172638,145262,117112,70341,48895,40935,
流动资产(万元),447170,493988,353114,384801,196882,202326,134345,125057,135222,138224,128603,148938,107927,91908,70843,56197,29999,25714,21537,
总负债(万元),377517,425776,207172,234756,91434,89790,110859,112036,111793,126870,128663,157501,121758,112908,87726,59603,47445,29468,24281,
流动负债(万元),143211,244178,162614,211153,65704,80931,83511,87363,81521,107092,99820,143328,101575,89299,59080,37832,31473,22493,15508,
股东权益不含少数股东权益(万元),472366,483008,450347,428914,203617,202368,97642,92063,88681,80110,68887,63751,61735,57832,55725,56431,21887,18463,15739,
净资产收益率加权(%),1.54,3.07,5.43,4.68,1.1,5.88,6.33,4.65,11.93,16.38,7.74,4.63,5.59,2.24,1.59,8.54,17.17,18.89,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
