报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.2,0.19,0.24,0.04,0.03,-0.26,0.02,0.03,0.1,0.47,0.54,0.52,0.61,0.6,
每股净资产(元),--,--,--,--,--,--,--,--,3.93,5.89,5.73,3.04,2.1,4.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.4,-0.95,-1.67,0.01,1.23,2.46,
主营业务收入(万元),512560,575756,545150,388910,307902,235964,262718,221681,254931,258324,149925,185684,205432,148945,
主营业务利润(万元),15208,20487,21449,11847,10717,7200,11379,11400,14614,20365,14942,14077,15527,13545,
营业利润(万元),6596,5951,7989,1858,778,-7492,-2560,-1570,118,9112,7289,6036,6800,8035,
投资收益(万元),-144,-303,368,683,386,-152,-103,200,--,--,--,--,10,777,
营业外收支净额(万元),19,-25,-275,-260,227,57,2915,2318,1583,889,1391,959,--,167,
利润总额(万元),6614,5925,7714,1598,1005,-7435,355,748,1702,10001,8680,6995,7402,8202,
净利润(万元),5100,4779,5883,918,637,-5600,358,558,2149,6679,6130,5462,5599,5507,
净利润(扣除非经常性损益后)(万元),3805,4530,5473,821,382,-5824,-2205,-1450,804,5991,5018,4691,4499,4113,
经营活动产生的现金流量净额(万元),866,-1971,-31550,2039,18084,6180,-18364,32250,-8453,-13471,-23623,57,11346,11319,
现金及现金等价物净增加额(万元),4221,-744,-4878,615,8945,-33,1061,-10646,-23395,-5504,32652,-6963,3714,9124,
总资产(万元),203652,207534,175320,153923,125545,130339,139931,122730,152064,147277,118709,52874,69629,67640,
流动资产(万元),166860,166873,145597,121581,90460,93249,100629,82472,114669,122584,104600,40036,57403,56383,
总负债(万元),84681,92475,61467,46793,20125,51799,55791,38948,68840,64084,32778,16942,46875,48966,
流动负债(万元),82669,91484,60620,46337,19694,51342,55375,38536,68252,63920,32609,16348,46595,48966,
股东权益不含少数股东权益(万元),118971,115060,113853,107130,105420,78540,84140,83782,83224,83193,80845,31991,19379,14933,
净资产收益率加权(%),4.36,4.11,5.35,0.87,0.66,-6.89,0.43,0.67,2.59,8.05,13.59,19.05,33.38,45.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
