报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.32,1.18,0.86,0.66,0.49,0.14,0.21,0.24,0.24,
每股净资产(元),--,6.49,5.32,3.01,2.55,1.37,1.22,0.99,0.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.2,0.05,-0.21,
主营业务收入(万元),29665,27643,22923,14460,10696,6504,5807,4747,3695,
主营业务利润(万元),15077,12533,9907,6934,4782,3295,2941,2333,2038,
营业利润(万元),5456,5082,3614,1780,1217,-133,378,305,326,
投资收益(万元),5,164,103,-29,-18,--,--,--,--,
营业外收支净额(万元),418,235,90,748,511,513,313,178,161,
利润总额(万元),5874,5317,3704,2528,1728,381,691,483,488,
净利润(万元),5177,4655,3230,2271,1594,434,619,439,426,
净利润(扣除非经常性损益后)(万元),4697,4473,3563,2234,1482,266,612,433,404,
经营活动产生的现金流量净额(万元),3079,3413,-2472,46,505,339,585,144,-635,
现金及现金等价物净增加额(万元),1465,2698,2205,641,3310,466,644,117,-661,
总资产(万元),37931,31800,27800,14811,11515,5565,4653,3807,3254,
流动资产(万元),33297,28822,26192,14288,11230,5357,4504,3699,3122,
总负债(万元),6932,6280,6956,4217,2839,1287,1008,843,729,
流动负债(万元),6892,6280,6956,4217,2759,1245,1008,813,729,
股东权益不含少数股东权益(万元),30948,25527,20918,10659,8781,4323,3654,2964,2525,
净资产收益率加权(%),18.26,20.05,20.6,24,26.89,10.81,18.76,16,18.55,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
