报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.1,0.78,0.67,0.05,-1.07,0.01,0.02,-1.46,0.02,0.03,0.05,0.05,0.54,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.41,4.41,4.37,4.31,3.71,3.16,2.99,2.87,4.02,3.4,3.2,2.2,2.02,2.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.84,-0.38,0.19,0.29,0.43,0.93,0.31,0.62,0.92,0.76,0.43,1.33,--,--,
主营业务收入(万元),2983574,3317654,2702921,2204443,2036345,2685176,2613773,2095099,2976814,2829673,2291297,3711393,2567159,1653688,1459895,1291802,929575,671739,594748,526468,433143,414135,
主营业务利润(万元),275059,390967,362250,190526,19935,203313,170209,-176437,187795,174415,152496,188319,205054,168720,111920,159141,175515,109115,103173,123622,83490,78840,
营业利润(万元),38198,194371,161025,10019,-258252,2743,1084,-352745,34860,12758,16075,14835,114057,85157,56588,108038,128973,71857,70333,75930,50043,48196,
投资收益(万元),2650,2873,301,60,-394,-23,75,46,178,318,187,102,270,-11531,-2176,-648,-205,717,449,425,55,95,
营业外收支净额(万元),-2461,-5211,543,1259,2402,1209,3612,3113,2450,-2272,-1502,719,487,971,8126,29,-2346,-14,-430,0,0,-508,
利润总额(万元),35738,189160,161568,11278,-255849,3952,4696,-349631,37311,10486,14573,15555,114545,74596,62539,107419,126422,72560,70352,74140,48668,47783,
净利润(万元),25644,185667,160078,12324,-255062,2853,5205,-349784,3786,6944,12741,12370,109053,55668,43309,73202,82439,53730,47073,49226,31460,29636,
净利润(扣除非经常性损益后)(万元),25201,192926,164435,11735,-256982,544,2105,-352040,-697,8730,13706,11816,108726,66623,40064,73835,83800,48613,47361,0,--,--,
经营活动产生的现金流量净额(万元),80848,464961,380894,140667,150373,491148,334443,160714,439867,-91908,44814,69194,87276,187302,62737,125859,123546,102105,58208,145113,--,--,
现金及现金等价物净增加额(万元),49153,104010,31611,-60935,45332,-5613,-191898,19572,92691,3445,-25686,-44556,91666,33142,-40205,-80869,25653,33754,79131,49041,--,--,
总资产(万元),3822623,3428325,3315275,3241073,3222659,3214657,3182157,3220858,3295015,3143133,2684875,2716623,2156148,1402703,1173583,893975,747615,625126,606853,508948,492469,432160,
流动资产(万元),2003137,1557234,1423028,1398582,1333426,1282583,1213914,1272562,1479101,1528874,1085978,1104823,883528,418700,396777,439200,470165,0,0,0,195518,216910,
总负债(万元),2752618,2553139,2639825,2687944,2681139,2451516,2443390,2488285,2217179,2063183,1625283,1672389,1407511,765028,571114,314655,207368,168118,176911,267992,271243,189777,
流动负债(万元),2450548,2274814,2270912,2324382,2213400,2098787,2094781,2046557,1563382,1416518,1149385,1221396,963944,598590,460871,284459,207196,0,0,0,182822,189777,
股东权益不含少数股东权益(万元),988228,832677,645320,483594,470492,722136,718252,710855,1055772,1056773,1046638,1032195,748637,637675,602469,579320,540247,457008,429942,240956,221226,242383,
净资产收益率加权(%),2.78,25.12,28.4,2.59,-42.75,0.4,0.73,-39.6,0.36,0.66,1.23,1.2,15.37,8.98,7.33,13.09,16.1,11.76,14.7,20.02,12.19,11.96,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
