报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.01,0.01,0.01,-0,0.16,-4.07,-0.23,0.01,-0.06,0.15,-0.35,-0.72,0.02,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.51,0.57,0.32,0.67,1.47,1.38,1.48,1.46,1.41,1.31,1.67,2.46,2.47,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,0.61,0.15,-0.15,-0.14,0.1,0.03,0.04,0.12,0.1,0.26,0.28,0.41,--,--,--,
主营业务收入(万元),1038,1339,34155,1270,390,4225,3615,2994,16314,23996,14663,22492,31195,36921,36829,36779,32910,29391,30988,19840,16870,12721,11668,7088,
主营业务利润(万元),741,127,22,-32,-79,-77,-110,807,1029,2507,1479,3180,7295,9844,11275,14111,11476,11104,14523,8263,5975,5404,5357,3686,
营业利润(万元),-4467,-2599,-1607,-318,-7480,-16166,-9830,-23,-2315,702,-12854,-26614,702,912,1747,3091,3838,4703,9010,2957,1483,1642,1989,868,
投资收益(万元),--,--,--,--,6896,-9694,-303,700,1,555,1229,1926,600,544,-488,-329,-78,-8,7,959,278,56,1,4,
营业外收支净额(万元),7590,4255,2631,-0,13389,-137796,737,325,-177,5232,-685,191,--,-81,-43,-441,-112,-44,-106,166,405,0,0,0,
利润总额(万元),3123,1656,1024,-318,5908,-153962,-9092,302,-2492,5935,-13539,-26423,1105,1374,1216,2321,3675,4674,8910,4183,2612,1698,1975,866,
净利润(万元),1239,986,1024,-318,6178,-153743,-8688,271,-2363,5797,-13185,-27209,592,1102,1022,1883,3065,3950,7860,3609,2271,1698,1975,866,
净利润(扣除非经常性损益后)(万元),-5537,-2599,-1607,-318,-9556,-16017,-9425,-743,-2187,19,-13749,-28758,-1085,394,757,1575,2858,3967,8096,3342,1410,--,--,--,
经营活动产生的现金流量净额(万元),2,-82,-34418,-31596,-510,-32,-1445,-2129,-4994,22929,5837,-5639,-5402,3884,953,1415,4216,3324,6366,3790,5085,--,--,--,
现金及现金等价物净增加额(万元),2,-82,-34827,23841,11064,-1,-1706,-4693,-15230,21394,-329,-3483,-12693,-5252,3073,6243,2694,-4172,-5647,8050,10687,--,--,--,
总资产(万元),111050,116241,86165,89540,88500,3187,15924,24311,36784,44652,53757,71430,100877,93821,97272,92721,85831,74223,71943,60081,50478,33697,30280,24228,
流动资产(万元),30687,47357,86157,89529,88491,959,3358,11135,32545,33960,43303,40166,68262,51996,52174,44999,34128,0,0,0,22044,12030,9902,4515,
总负债(万元),43694,52931,23591,27989,28020,147090,5366,4433,16489,21929,40508,44633,43667,39957,44160,40407,35467,27336,29038,26207,19588,21116,20217,15901,
流动负债(万元),23205,34044,10565,14963,12194,8762,5366,4433,16489,21918,40508,44633,42056,37457,30460,26707,24706,0,0,0,17417,12072,12363,6774,
股东权益不含少数股东权益(万元),61968,63560,62574,61550,60480,-143236,10758,19565,19294,21657,12090,25275,55708,52110,51427,50564,48717,45384,41431,33843,30891,12582,10062,8326,
净资产收益率加权(%),2.04,1.56,1.65,-0.53,--,--,-57.53,1.4,-11.54,26.77,-70.57,-68.5,0.84,2.13,2,3.79,6.51,9.1,17.55,11.04,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
