报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),1.1,1.8,2.07,1.6,1.28,0.84,0.83,--,--,--,--,--,
每股净资产(元),--,--,--,--,4.06,2.77,2.18,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.67,-0.61,0.77,--,--,--,--,--,
主营业务收入(万元),195073,138951,89508,52401,41754,25446,14433,6393,3315,1624,874,62,
主营业务利润(万元),90911,69699,41051,27820,23628,13894,8175,4214,2327,893,586,34,
营业利润(万元),30953,34393,19401,7244,6160,3454,4107,2400,1246,335,379,-1,
投资收益(万元),-2370,743,201,--,--,128,172,21,21,--,--,--,
营业外收支净额(万元),-34,15,-175,3274,3088,2558,1464,408,445,405,20,--,
利润总额(万元),30919,34409,19225,10518,9248,6012,5571,2808,1691,740,399,-1,
净利润(万元),26971,28896,16685,9868,7675,5022,4974,2483,1551,743,407,-1,
净利润(扣除非经常性损益后)(万元),24268,26535,15459,8837,6933,4050,4702,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-11518,17617,11832,4001,4007,-3664,4611,967,1273,431,-769,-5,
现金及现金等价物净增加额(万元),30556,27620,-2999,36080,4979,-4897,3759,2581,751,2487,89,11,
总资产(万元),424916,262192,127398,97910,43844,29829,18179,11416,6491,4874,1574,173,
流动资产(万元),301023,204450,116353,91723,37360,24383,15981,10611,5939,4374,1520,161,
总负债(万元),276650,141327,41015,26440,17969,12453,5066,3406,681,582,175,80,
流动负债(万元),185870,138391,34921,25325,17739,12273,2576,1107,681,582,175,80,
股东权益不含少数股东权益(万元),144866,115746,85504,70802,24342,16644,13088,7990,5810,4292,1399,92,
净资产收益率加权(%),21.44,28.91,21.08,33.71,37.57,34.74,47.47,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
