报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.59,0.19,0.17,0.05,0.03,0.28,0.43,0.4,0.38,0.23,0.83,-0.29,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.18,1.8,1.56,-0.07,-0.47,-0.57,-0.5,0.55,3.47,5.36,3.23,2.82,2.24,2.05,2.18,2.12,2.05,2.1,2.51,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.5,-1.88,-1.02,0.36,0.27,0.07,-0.12,0.21,-0.41,-0.44,0.35,0.12,0.13,0.11,--,--,--,--,--,--,--,--,
主营业务收入(万元),666258,396777,426422,172764,112446,343373,464185,205605,162741,124994,199155,240,1376,7360,18699,58843,65026,55295,49481,20365,4788,9824,7417,7645,7066,5569,6084,2625,1741,1519,
主营业务利润(万元),257904,122798,90851,33344,25908,41607,62675,56915,52967,39219,110446,-36,-498,446,3639,9419,11992,10223,10329,9152,1921,2795,14,221,284,639,1393,372,219,217,
营业利润(万元),213801,71102,65574,19705,11658,36070,59864,63160,40668,34103,107269,-7700,-19443,-7987,-23146,-15891,-305,307,1331,5687,1695,-1124,60,564,892,948,1027,392,224,213,
投资收益(万元),24589,-11908,6612,7231,5240,13281,12,10577,-26,-116,-62,-1558,-1061,6476,-706,-1876,1811,1137,323,171,630,-59,573,898,1234,768,602,38,0,0,
营业外收支净额(万元),-76,-359,1096,160,162,-576,-393,-12839,11319,-279,390,826,21913,1578,-998,961,-86,2131,4013,270,750,--,0,0,0,0,--,0,0,0,
利润总额(万元),213725,70743,66670,19864,11820,35495,59471,50321,51987,33825,107659,-6874,2470,561,-24760,-16692,2135,3966,5955,6216,3091,-1214,666,1308,1988,1621,1533,407,191,186,
净利润(万元),188886,60848,54176,14893,10327,30013,45451,42427,40475,24657,81164,-6833,2614,2590,-24503,-16834,1798,3568,4961,5447,2900,-1234,572,1111,1720,1389,1322,352,191,186,
净利润(扣除非经常性损益后)(万元),179345,58312,47340,10302,9014,18756,35132,36678,29255,24886,75433,-8027,-20187,-9069,-24147,-10311,1204,2551,4612,5425,1671,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),46779,-271577,-26178,18154,66040,-63984,138593,287954,-53055,-199494,-108275,8414,6232,1571,-2727,4555,-9581,-6414,3109,1087,1196,1033,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),520344,90224,3461,51148,-4718,-3615,-640,-7835,28326,663,-2859,-271,-760,560,-13718,1715,372,17134,5904,17032,2327,453,--,--,--,--,--,--,--,--,
总资产(万元),4001267,2431586,1319520,1110663,793462,601725,822511,1072879,1032583,718062,501482,134,21978,60279,80638,145675,147827,122425,75758,57071,28421,30992,26606,27168,27142,24591,16776,5229,3792,3709,
流动资产(万元),3731620,2269926,1206240,1008057,722990,534804,749962,900300,1025664,712705,498584,134,9886,34985,46864,111237,114160,--,0,0,0,19307,16739,16327,15127,12673,7903,2359,1484,1843,
总负债(万元),3326377,1954726,895744,742999,431139,234723,497011,792718,801546,527500,335576,1826,32796,74159,92167,132424,65835,42267,44787,30549,8018,12449,6833,7898,9395,6439,2920,2711,1814,2292,
流动负债(万元),2852829,1598035,622818,567126,237956,140964,487714,738488,695946,340200,182176,1826,32606,68635,85314,130252,63035,--,0,0,0,11858,6669,6902,7861,4642,2329,2067,1190,1248,
股东权益不含少数股东权益(万元),670493,474869,421840,367664,362322,367003,325500,280160,231037,190562,165906,-1692,-10898,-13350,-11781,12723,80872,78150,29031,25368,20101,18411,19640,19086,17547,17958,13855,2518,1971,1417,
净资产收益率加权(%),32.79,13.56,13.72,4.1,2.82,8.78,15.01,16.78,19.2,13.83,64.35,--,--,0,0,-11.51,2.27,6.25,18.02,0,0,-6.49,--,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
