报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.26,-0.07,0.27,0.27,0.22,0.36,0.29,0.1,0.54,1.2,0.82,0.58,
每股净资产(元),--,--,--,--,--,--,--,--,6.84,3.8,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.6,0.94,2.07,1.26,
主营业务收入(万元),224912,225522,227493,223181,169040,132229,128319,102068,100174,86762,60841,53431,
主营业务利润(万元),43452,51956,59740,52067,37530,32981,29900,24255,26539,26696,19587,16659,
营业利润(万元),13390,-1073,17018,15442,10614,8842,3812,1762,4874,9629,6777,5085,
投资收益(万元),11493,-3172,-3545,-2205,-10,42,60,--,--,--,--,--,
营业外收支净额(万元),-185,-126,61,732,631,328,365,501,356,268,23,-175,
利润总额(万元),13205,-1199,17080,16174,11246,9170,4177,2264,5230,9897,6801,4910,
净利润(万元),12707,-3221,12782,12676,9160,7483,3565,1181,4376,8375,5751,4030,
净利润(扣除非经常性损益后)(万元),-1030,-4775,11673,12018,8477,7020,3050,749,4008,8154,5733,4179,
经营活动产生的现金流量净额(万元),20217,23513,15926,13120,18090,8431,2870,7174,-5600,6565,14498,8795,
现金及现金等价物净增加额(万元),-642,-678,2965,25867,8176,-2043,-8218,-8557,25857,2373,651,5173,
总资产(万元),358397,347112,349549,319612,208546,183553,182463,161506,162466,99724,66238,51736,
流动资产(万元),221211,205464,220528,202084,133446,112635,112852,99451,103779,60438,40892,33070,
总负债(万元),161036,163803,160260,142390,123995,106968,112630,95282,96396,71007,47666,38653,
流动负债(万元),139650,144107,154906,128773,108873,103535,109390,88186,87083,69625,42666,38653,
股东权益不含少数股东权益(万元),189608,177778,183396,171853,81263,73791,67083,64124,63877,26585,18274,13084,
净资产收益率加权(%),6.91,-1.77,7.2,7.8,11.86,10.64,5.43,1.85,9.68,37.36,36.14,36.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
