报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.53,0.45,0.38,0.41,1.09,1.07,0.96,0.83,0.82,
每股净资产(元),--,--,--,--,--,6.74,5.73,4.82,4.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.51,0.45,0.55,0.33,
主营业务收入(万元),705195,596434,431881,216469,162864,135850,102589,77234,63145,
主营业务利润(万元),188820,161410,119820,60088,43894,35663,28490,22604,21797,
营业利润(万元),67684,57774,38064,17354,11963,9590,8796,7308,7118,
投资收益(万元),13112,7010,913,1438,-35,-175,--,--,--,
营业外收支净额(万元),886,1411,605,611,631,719,420,827,276,
利润总额(万元),68569,59185,38669,17965,12593,10309,9216,8135,7394,
净利润(万元),30951,26195,21919,11643,9176,7516,6794,5879,5450,
净利润(扣除非经常性损益后)(万元),30471,25511,22099,10741,8690,6961,6456,5247,5243,
经营活动产生的现金流量净额(万元),24668,53890,-8785,-12547,-22669,3611,3162,3870,2337,
现金及现金等价物净增加额(万元),22439,-18958,-39296,71404,5392,-5094,7390,2406,6008,
总资产(万元),903285,754299,712533,410795,169382,108489,84395,61677,41509,
流动资产(万元),563692,428426,383937,272166,120767,79901,68202,52084,35328,
总负债(万元),551646,441215,437677,188579,76527,60927,43969,27666,13079,
流动负债(万元),521414,359483,319152,165264,72176,55564,43240,27646,13050,
股东权益不含少数股东权益(万元),275840,250556,228705,211726,92402,47544,40426,34011,28424,
净资产收益率加权(%),11.61,10.97,9.98,10.95,12.59,17.11,18.29,18.88,24.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
