报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.28,-0.14,0.16,0.28,0.31,0.58,0.42,0.27,0.2,0.28,0.3,0.41,0.25,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.98,3.36,3.08,3.03,2.62,2.33,3.82,4.66,4.61,1.3,1.11,1.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.09,0.05,1,0.31,0.61,-0.03,-0.32,-0.43,0.66,0.74,0,0,
主营业务收入(万元),487529,489061,422775,366561,261488,236804,203161,188301,180621,158636,122402,109863,95834,93250,70615,47513,22593,22338,27809,18573,
主营业务利润(万元),121476,111286,109126,92102,63809,49362,41044,34515,30779,25404,21746,20560,15508,12345,9549,8334,9204,10020,8831,6229,
营业利润(万元),26289,-9124,24808,31131,29297,19272,13145,8225,6266,4749,5405,6089,4293,3108,1431,822,3365,3366,2902,2552,
投资收益(万元),10441,9134,-512,-337,1063,-272,-242,30,550,199,181,-36,-174,3988,-4896,-32,-37,-27,9,-13,
营业外收支净额(万元),-19,393,-1507,-234,1917,586,744,1337,607,495,264,756,--,-17,-48,4,14,0,0,0,
利润总额(万元),26270,-8731,23302,30897,31213,19858,13889,9563,6874,5244,5670,6845,4614,7164,-3386,935,3501,3546,3154,2605,
净利润(万元),23940,-11636,13200,23508,25475,15335,10921,7110,5307,3886,4070,5636,3428,5984,-4069,395,3235,3373,3002,2577,
净利润(扣除非经常性损益后)(万元),9581,-24385,12233,24662,23451,15014,10242,5690,4776,3372,3804,4937,1635,1770,667,171,2973,0,0,0,
经营活动产生的现金流量净额(万元),4995,31935,10737,2092,17937,10093,8876,4105,2237,676,13736,4282,8410,-388,-2177,-2969,4546,3751,0,0,
现金及现金等价物净增加额(万元),37124,-79094,96487,7086,24880,-5972,6938,-6458,-1004,-2927,9867,-2151,6508,4414,-5611,-10752,24711,2845,0,0,
总资产(万元),450989,384270,454682,317453,305526,191882,180528,120210,110858,87569,83485,72692,76462,58969,45423,48441,39064,15413,14696,15143,
流动资产(万元),334337,263977,334742,212881,169407,112760,115628,98331,89793,72090,70656,61122,73480,56829,43456,46795,37706,13829,12514,13477,
总负债(万元),241143,201748,227042,146743,157609,98087,104127,57662,52278,36719,36908,27523,36903,23315,16368,14652,7402,8802,9013,9927,
流动负债(万元),175404,165190,185926,144905,153291,91031,95846,54617,50613,35357,35630,26648,35493,22613,15656,14050,6893,8548,8664,9878,
股东权益不含少数股东权益(万元),192338,162627,188805,146993,128326,83796,68304,56708,51640,46248,42361,41612,35976,32040,26237,32024,31629,6591,5653,5187,
净资产收益率加权(%),13.52,-6.62,8.42,17.13,23.78,20.34,17.5,13.02,10.84,8.4,9.77,14.53,10.01,20.54,-13.97,1.24,30.4,45.95,44.88,61.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
