报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.61,0.37,0.28,0.29,0.46,0.75,0.67,0.42,0.27,0.15,0.41,
每股净资产(元),--,--,--,--,--,--,--,1.47,1.29,1.27,1.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0.63,0.08,-0.04,0.53,
主营业务收入(万元),305664,278090,239517,204546,214988,273428,245806,219825,191675,110451,152830,
主营业务利润(万元),107963,93015,72086,70237,87369,121024,108085,79555,59882,39509,56259,
营业利润(万元),53859,34203,25669,24226,36563,67510,56672,36301,24014,13445,33313,
投资收益(万元),2727,1172,2583,1718,3263,1870,437,165,-24,--,--,
营业外收支净额(万元),547,-178,100,1769,5413,968,1324,428,479,-155,213,
利润总额(万元),54406,34025,25769,25995,41976,68478,57996,36728,24493,13290,33525,
净利润(万元),45544,27407,20918,21948,34214,56396,47153,29156,18821,10575,29028,
净利润(扣除非经常性损益后)(万元),42055,25866,17888,19531,28553,53982,45382,28455,18000,8585,26942,
经营活动产生的现金流量净额(万元),7715,33469,29596,27310,28217,42645,41197,44267,5525,-2819,37336,
现金及现金等价物净增加额(万元),-8190,23879,-9742,143,4718,-10720,9024,9685,536,-10242,14094,
总资产(万元),496150,497770,422631,404220,396160,407595,293156,274227,243633,178435,165668,
流动资产(万元),371371,392187,326878,303843,295554,325948,223889,211327,181102,128242,114661,
总负债(万元),229156,220450,162463,151697,147213,162438,162204,164497,146436,87859,86330,
流动负债(万元),223028,213550,155314,144418,138271,156501,160566,163100,145009,86796,85783,
股东权益不含少数股东权益(万元),262245,273297,255889,247591,243235,238962,125133,103168,90046,88972,78498,
净资产收益率加权(%),17.17,10.35,8.31,9,14.17,25.72,40.3,29.36,20.71,12.19,38.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
