报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.41,1.32,1.34,1.43,1.15,0.93,0.66,0.52,
每股净资产(元),--,--,--,--,5.5,4.53,19.23,0.9,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.56,0.17,1.73,0,
主营业务收入(万元),166036,119810,76442,43309,30222,21361,15209,9241,
主营业务利润(万元),55206,42213,27750,17718,14345,10280,7056,4674,
营业利润(万元),22169,19667,15595,7233,6916,5397,3770,2921,
投资收益(万元),-18,144,618,96,73,137,--,--,
营业外收支净额(万元),-65,55,166,1770,343,48,47,8,
利润总额(万元),22104,19722,15761,9004,7260,5445,3817,2929,
净利润(万元),18657,17183,13802,7757,6234,4671,3238,2511,
净利润(扣除非经常性损益后)(万元),18332,15582,12635,6204,5909,4567,3559,2504,
经营活动产生的现金流量净额(万元),12220,11521,728,8137,3060,941,1106,2,
现金及现金等价物净增加额(万元),34572,25331,3736,835,-3228,1401,4998,444,
总资产(万元),266790,170800,116466,57425,42857,31391,17943,8571,
流动资产(万元),222224,127273,91339,47179,35989,27685,17066,7926,
总负债(万元),99222,79530,39734,23738,12964,6762,5637,4229,
流动负债(万元),86008,65741,35057,22581,12666,6762,5637,4229,
股东权益不含少数股东权益(万元),167249,91102,76503,33686,29892,24630,12306,4342,
净资产收益率加权(%),18.07,20.56,21.21,24.15,22.93,30.51,50.95,88.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
