报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),2.74,1.12,0.71,0.02,0.52,0.29,-0.02,0.07,1.24,-0.12,0.12,0.09,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.92,-0.32,-0.2,-0.51,-0.6,-0.45,0.14,0.13,0.12,0.11,0.13,0.61,1.93,1.75,3.27,2.48,3.4,3.55,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.08,0.11,0.53,0.41,0.35,0.09,0.25,0.44,0.59,0.31,0.69,0.27,0.13,0.16,--,--,--,--,--,--,--,
主营业务收入(万元),491872,343694,294273,156123,230202,214441,156531,145335,132979,116221,143062,94574,85112,74587,78667,97582,85623,88941,81419,93770,83506,87976,83113,66144,67814,53232,38917,32039,22332,
主营业务利润(万元),174661,102993,82966,25318,54733,41148,16448,14613,15485,13701,18055,11304,11027,7618,10798,15322,12308,12563,9604,13155,15044,19798,2147,1032,822,813,6610,0,0,
营业利润(万元),152615,62366,43881,-2102,24617,15319,-4182,-787,2829,-585,7279,-2682,-3875,-8966,1218,3957,1295,494,-6828,-4135,47,5022,2305,4039,1012,975,1191,0,0,
投资收益(万元),14883,701,-229,15,126,535,290,183,-77,-119,182,94,-265,-765,228,-2785,-492,446,-4864,-28048,7784,1188,865,839,2425,1813,1794,0,0,
营业外收支净额(万元),-1558,-1986,-3420,4142,1300,1203,5289,5697,60090,-2703,156,7283,7884,-3406,-167,333,392,736,1202,41,-114,--,0,0,0,0,--,--,--,
利润总额(万元),151057,60380,40460,2040,25917,16522,1107,4910,62919,-3288,7435,4601,4009,-13037,1280,1505,1245,1676,-10490,-32142,7756,5110,2347,4363,3572,3051,3122,3065,778,
净利润(万元),110083,43739,27676,596,20398,11380,-902,2771,48305,-4718,4575,3612,2434,-9518,539,734,545,996,-10645,-32948,5941,4034,2053,3666,3068,2996,2891,2835,778,
净利润(扣除非经常性损益后)(万元),98683,43793,30819,-2446,19221,9577,-5092,-1605,1219,-2210,4172,-3792,-4727,-6639,313,451,362,-242,-12063,-4941,5941,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),101381,107864,32872,-61780,31005,50830,-7600,-2517,2992,4197,20517,16112,13749,3662,9888,17230,23065,12208,27121,10489,3819,4530,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),24289,12356,85032,-59654,17775,50061,-11664,-23054,49788,-6533,-3882,4960,6899,-4296,400,-4951,5745,311,-6716,16256,-2301,-3264,--,--,--,--,--,--,--,
总资产(万元),647199,518250,380860,195974,194080,198294,133057,119003,123946,76925,84622,125617,113116,87454,109727,113862,137728,125217,136415,186561,151570,141404,135384,102245,96408,79269,64624,27176,146708,
流动资产(万元),530363,398191,278918,108529,118073,129014,63339,62329,73288,20048,32179,70490,58451,35872,48715,46492,63782,--,0,99702,0,73166,68116,42916,46292,30672,22656,11020,4959,
总负债(万元),409426,395712,266755,113368,113846,137827,84686,69698,79656,81777,85406,139143,130955,99925,98126,104171,128944,117463,128206,157085,93338,90054,82136,68088,67227,48811,46709,0,0,
流动负债(万元),396396,378258,189754,102398,107828,134150,78654,67169,69633,71406,75644,126506,124606,98680,92682,97566,120421,--,0,150590,0,87065,79549,67609,63604,46487,44628,16918,7533,
股东权益不含少数股东权益(万元),213485,101526,100960,73049,71702,51733,40273,41115,35892,-12542,-7924,-19785,-23599,-17711,5366,5151,4811,4281,5076,23931,54753,49661,51512,32875,28192,29376,16776,4462,2544,
净资产收益率加权(%),70.35,54.95,31.81,0.82,33.05,24.74,-2.21,6.97,413.75,--,--,--,0,0,10.25,14.18,11.98,24.92,-102.37,-83.75,0,8.47,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
