报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.01,0.02,0.11,0.3,0.77,0.97,0.69,0.22,0.05,0.02,0.3,0.63,1.13,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.43,2.32,2.76,3.79,4.19,3.8,5.93,5.44,5.3,5.14,2.57,1.95,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.7,0.16,0.43,0.44,0.94,1.54,1.52,1.55,1.71,0.79,1.09,0.84,0,0,
主营业务收入(万元),1471039,1105212,1025254,1199168,1620151,2203138,2033922,1238304,738452,713771,1396059,959466,603034,496887,425859,348750,205390,173389,120713,69728,52123,43054,
主营业务利润(万元),171462,92848,204070,180842,475460,654787,426068,197140,83621,56113,152517,169436,119106,102202,76928,63066,27666,23353,18827,12669,12185,0,
营业利润(万元),17905,10423,54605,10037,369924,482391,308661,90699,24467,14241,122813,137743,107337,95009,70224,55981,22442,15426,12765,9917,9559,0,
投资收益(万元),-6629,-4671,-12152,-82256,19283,18205,15305,158,540,640,711,2405,1333,-2,206,162,58,-2,-2,-1,0,0,
营业外收支净额(万元),2969,2455,8063,151700,31319,28862,17039,14224,3521,2024,-1695,-586,--,-326,-18,-33,8,-119,-40,0,0,0,
利润总额(万元),20874,12878,62667,161736,401243,511254,325701,104923,27988,16265,121118,137157,123888,94692,70429,56115,22507,15306,12723,9923,9546,0,
净利润(万元),2793,7978,49106,131531,340995,426687,274424,84815,18096,8433,98300,119356,107583,74734,58531,36560,19645,13267,10370,8342,7899,7285,
净利润(扣除非经常性损益后)(万元),-26013,-14921,16982,74256,311067,396266,244192,73849,15595,6915,99557,120724,105787,74958,58532,36578,19639,13368,10411,0,0,0,
经营活动产生的现金流量净额(万元),-7481,37646,53137,328799,362566,435101,336912,179943,273548,61340,138475,95275,88938,122113,60184,51229,47140,19828,18569,0,0,0,
现金及现金等价物净增加额(万元),-21169,-268480,-199970,181890,152754,150232,74507,-19575,47126,5217,-287117,251761,33810,5375,4058,19950,8651,25605,-2261,0,0,0,
总资产(万元),3185654,3014920,2839596,2981120,3144283,3114777,2810421,2036751,1878590,1792070,1636858,1606570,806228,502342,348424,265922,209375,196145,144765,98401,0,0,
流动资产(万元),1650427,1390762,1213649,1428646,1375755,1381812,1283842,515796,510346,571999,509511,803463,344377,206205,157021,113361,68444,--,0,0,0,0,
总负债(万元),918371,724476,526759,664277,845128,1057601,1151117,1005806,928261,883246,734184,783419,406893,200889,113617,86412,63722,67645,100976,65168,--,0,
流动负债(万元),849014,671664,484649,639180,616713,754685,887750,557051,638147,368921,456668,655007,278378,197408,111024,85982,63180,--,0,0,0,0,
股东权益不含少数股东权益(万元),2266064,2289294,2311708,2315545,2297646,2055730,1658282,1024152,944233,902848,895968,818755,398293,301245,234665,179433,145624,128445,43702,33115,0,0,
净资产收益率加权(%),0.12,0.35,2.13,5.72,15.94,22.8,22.51,8.6,1.98,0.94,11.46,25.81,30.87,27.95,28.31,22.53,14.25,11.25,27,31.98,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
