报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.01,0.02,0.07,-0.45,-0.05,0.03,-0.86,-0.14,0.04,0.21,0.17,0.07,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.8,3.38,2.81,2.68,2.7,2.82,2.71,2.67,4,3.46,3.22,3.13,2.52,2.42,2.75,4.31,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.33,0.7,0.97,1.23,0.54,1.04,0.53,0.47,0.4,1.39,0.2,0.37,0.17,0.32,--,--,--,--,--,
主营业务收入(万元),155803,161870,161485,161957,187498,237081,279562,311359,361111,334769,277989,305348,266156,225605,192678,163665,135962,119718,85104,73123,83630,56685,63960,48532,49882,31148,31462,
主营业务利润(万元),30446,29466,31899,22713,33540,41950,33868,42024,65752,76048,73382,66454,61496,52012,41816,39849,28821,30668,19783,18804,22291,16954,11808,7517,5963,--,--,
营业利润(万元),9491,6079,15042,-54966,-5107,-379,-114858,-15074,11275,25998,28393,12172,16308,17891,12105,16403,9437,16826,10562,11156,15588,11296,12099,7628,6122,--,--,
投资收益(万元),--,2614,3643,5,8,5044,1362,-20,-193,36,234,107,-33,-16,-870,-289,1026,840,367,-25,-77,398,0,0,0,--,--,
营业外收支净额(万元),-2527,-1200,-970,-2329,415,6257,-504,-554,1347,282,-2602,332,41,-310,-955,93,138,6,22,56,33,--,0,0,-7,--,--,
利润总额(万元),6964,4880,14073,-57295,-4692,5878,-115361,-15628,12623,26280,25790,12504,16349,17694,10342,16235,10616,17672,10971,11188,18371,12946,12071,7578,6115,--,--,
净利润(万元),1807,2240,9397,-57349,-6636,4182,-111048,-18143,4541,14485,11458,4632,8596,10404,7002,12227,8148,13246,8602,8938,15326,11106,10250,6432,5196,4836,4654,
净利润(扣除非经常性损益后)(万元),-3580,-4962,454,-55102,-9402,-5623,-110619,-17640,3731,13801,13815,4483,8644,10222,7895,12113,7994,13240,8559,8882,12435,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),24129,25009,28822,25975,35212,59537,30347,62335,42773,48046,66936,84528,37444,71467,36327,32592,17030,52605,7668,14099,5873,10869,--,--,--,--,--,
现金及现金等价物净增加额(万元),-773,-4246,6264,-7393,-24800,-29633,-38986,45993,-11044,22945,34728,-6523,-28043,38740,-942,3870,-11692,16828,-16152,27952,273,8552,--,--,--,--,--,
总资产(万元),237633,248312,264703,261742,317525,372036,455395,594310,596387,595456,518925,489566,511176,569122,513627,472326,420842,327660,249102,210756,151207,132772,78597,73767,71318,--,--,
流动资产(万元),63324,64968,76790,72792,83853,118625,176594,222891,212127,217766,169959,130521,150848,216198,171823,148616,130759,--,0,0,0,55052,41144,38191,40493,--,--,
总负债(万元),171921,187668,205973,214786,212397,259210,343151,327916,301338,299109,258045,240693,259417,314096,271347,237189,204877,166544,103615,76092,55163,40409,31886,37111,41094,--,--,
流动负债(万元),166056,131003,74086,212585,151607,199348,162355,165369,300665,218949,161366,135235,235401,274941,257419,228180,194982,--,0,0,0,39006,31786,37111,41094,--,--,
股东权益不含少数股东权益(万元),73640,68371,65807,48146,104840,112008,107817,211902,231749,232815,193716,184220,185616,194005,186601,184102,171889,130991,121931,118633,85527,81978,46711,36656,30224,25028,23546,
净资产收益率加权(%),2.61,3.1,17.78,-75.3,-6.11,3.82,-69.47,-8.18,1.95,7.85,6.06,2.5,4.65,5.36,3.76,6.87,5.43,10.3,7.08,8.43,18.48,17.26,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
