报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.24,0.79,0.6,0.78,0.66,0.68,0.59,0.96,0.75,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.1,0.75,-0.12,0.06,-1.41,
主营业务收入(万元),239254,183857,163748,150648,112375,113298,107100,121072,106625,
主营业务利润(万元),61296,46613,35726,32304,29572,30343,29237,39523,31191,
营业利润(万元),37268,22974,17546,14468,11336,11771,11469,17183,13454,
投资收益(万元),87,412,681,164,122,23,5,--,--,
营业外收支净额(万元),64,582,363,8,216,1607,400,1563,410,
利润总额(万元),37332,23555,17909,14476,11552,13378,11870,18746,13863,
净利润(万元),31850,20139,15449,12190,9771,10011,8757,13962,10228,
净利润(扣除非经常性损益后)(万元),30724,18179,12378,9560,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-2710,10175,6879,-15067,16297,11085,-1813,956,-20822,
现金及现金等价物净增加额(万元),8314,3403,7977,7777,-1933,4409,-2069,-134,408,
总资产(万元),286843,208807,188653,172602,116417,120954,117662,113681,90727,
流动资产(万元),224677,159677,145629,138362,80062,83157,79997,79830,68743,
总负债(万元),90836,38391,33560,29309,31512,46520,52477,57253,52723,
流动负债(万元),83400,30403,27074,23011,24531,38278,45239,52079,52723,
股东权益不含少数股东权益(万元),196008,170416,155093,143293,83471,74434,65185,56428,38004,
净资产收益率加权(%),17.42,12.44,10.33,12.59,12.39,14.34,14.4,29.11,29.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
