报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.06,0.21,0.24,0.39,0.26,0.42,0.34,0.59,
每股净资产(元),--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.26,0.29,0.34,1.15,0.78,
主营业务收入(万元),82158,87671,74903,78229,74729,82872,75716,59856,
主营业务利润(万元),21056,26405,24963,28802,25117,28299,23518,17826,
营业利润(万元),2539,8007,8767,11203,7355,11487,9068,7204,
投资收益(万元),2020,2576,1289,646,660,759,493,138,
营业外收支净额(万元),-121,561,42,467,345,592,339,238,
利润总额(万元),2418,8567,8809,11670,7700,12079,9408,7441,
净利润(万元),2068,7176,7498,9828,6585,10105,8070,6415,
净利润(扣除非经常性损益后)(万元),278,4221,5801,8890,5739,8962,7364,6096,
经营活动产生的现金流量净额(万元),372,-5565,8467,6469,7158,5454,17446,8494,
现金及现金等价物净增加额(万元),4393,-10582,6235,2516,1422,-331,12514,1954,
总资产(万元),162631,153537,144179,89784,85755,81800,79615,53952,
流动资产(万元),135875,126544,117350,67999,63176,59659,59916,39015,
总负债(万元),54645,47712,44069,43939,45387,43285,46309,28848,
流动负债(万元),49743,42822,39463,39360,40804,38638,43733,28405,
股东权益不含少数股东权益(万元),107909,105714,99996,45888,40410,38546,33350,25125,
净资产收益率加权(%),1.94,6.98,8.87,23.44,17.06,28.4,27.68,29.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
