报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.86,0.73,0.61,0.61,0.71,0.64,0.71,0.57,0.44,0.43,0.5,0.53,0.58,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.39,2.91,3.36,3.57,3.28,3.1,2.84,2.62,4.04,3.61,1.4,1.07,4.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.21,0.4,-0.06,0.22,0.56,0.7,0.65,0.14,0.19,0.12,0,--,0,
主营业务收入(万元),456580,382380,327470,300028,282045,256293,223030,190337,153778,135831,96853,113203,99863,85270,80242,56014,36994,26206,22543,15656,10041,
主营业务利润(万元),349215,284497,241351,218097,206021,187674,163011,139949,108756,96741,71001,68589,55250,49281,44159,33227,24828,19504,16807,10859,7047,
营业利润(万元),57892,50063,44195,38678,39872,36167,30679,24292,18302,18368,15936,15013,11302,8417,6557,5642,5201,2685,2612,1973,1019,
投资收益(万元),333,279,193,49,-68,-0,72,3,78,197,265,411,199,48,127,122,11,7,4,17,11,
营业外收支净额(万元),-356,-462,-305,4271,2005,1086,3980,3158,3078,1985,1808,636,--,-36,-39,-140,-61,-115,0,-370,0,
利润总额(万元),57535,49600,43890,42949,41877,37252,34658,27450,21380,20352,17744,15649,11988,8429,6645,5626,5150,2577,2478,1620,1016,
净利润(万元),50699,43139,37378,37374,36234,31961,29702,23967,18251,18073,16027,14194,9636,6402,4884,4723,3674,2087,1832,1142,557,
净利润(扣除非经常性损益后)(万元),48648,41325,36146,33738,34607,31213,26317,21275,15624,16415,14499,13634,9176,6333,4673,4770,3709,1950,0,--,0,
经营活动产生的现金流量净额(万元),92573,63639,38293,29902,51480,31154,38811,21211,9019,16640,-2187,5839,9273,10898,10144,2168,1713,1115,2102,--,0,
现金及现金等价物净增加额(万元),3108,7643,4695,2668,-33183,26519,-5380,15044,4019,-8470,-10459,21018,-1501,-1193,7671,-14350,5656,14787,-1021,--,0,
总资产(万元),611082,560295,539371,473011,430450,415497,343219,312486,258141,198748,144541,131057,103176,93611,99051,78498,77843,42607,17752,17593,15538,
流动资产(万元),290531,283419,279507,234362,216557,225498,174769,183284,159511,112679,92190,81971,53558,47419,49793,38451,45830,0,0,13680,0,
总负债(万元),202339,171072,180021,152429,143376,159872,149765,147423,110658,74319,36723,35585,47381,44319,53262,37088,40356,9269,10361,11892,11384,
流动负债(万元),192837,161328,170151,143942,128482,142508,130989,127100,95530,68166,36345,35114,47381,38493,46400,33412,38968,0,0,9881,0,
股东权益不含少数股东权益(万元),393622,376801,348550,314330,281064,249904,187896,161117,143587,120917,107177,95146,54658,48398,44364,40926,37045,33172,7230,5553,4154,
净资产收益率加权(%),12.94,11.73,11.29,12.55,13.65,15.87,17.09,15.63,14.15,15.95,15.54,22.96,18.87,13.92,11.25,12.14,10.16,0,0,--,16.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
