报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.5,0.92,0.93,0.76,0.64,0.52,0.36,0.87,0.5,0.73,0.48,0.42,0.31,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.32,2.49,1.97,1.53,1.45,0.34,1.07,-0.26,0.88,1.98,2.55,1.98,1.87,2.98,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.19,0.38,0.52,0.04,0.16,0.03,0.19,-1,-0.49,0.62,0.37,0.16,0.24,-0.04,--,--,--,
主营业务收入(万元),1169831,1236784,1177048,838437,654308,504019,416169,336902,305312,252243,147413,102537,62510,20777,5375,30215,76971,84169,85818,106107,91305,90339,84028,70017,70130,
主营业务利润(万元),284141,330957,327266,242296,197507,146159,114093,95708,83158,77521,49389,29544,17163,2139,-549,-4533,-17299,10318,10636,16405,12123,11419,9922,--,--,
营业利润(万元),75269,128083,135585,105609,87602,68181,48132,62748,35335,39541,24120,15364,9935,237,-12394,-33440,-30561,2807,3996,6259,6994,6856,5971,--,--,
投资收益(万元),3036,7327,7873,1880,-87,3180,4447,23564,--,667,432,52,--,0,0,-206,11,-6,408,75,0,0,1,--,--,
营业外收支净额(万元),-731,8290,5158,4474,3503,1730,2738,1821,4214,255,2382,1888,3087,-363,-1805,106,139,210,154,263,333,0,--,--,--,
利润总额(万元),74539,136373,140743,110083,91105,69910,50870,64570,39549,39796,26501,17252,13022,40,-199,-33540,-30411,-15976,4568,6619,7327,6870,6408,--,--,
净利润(万元),60485,111644,112744,90105,71371,56659,38841,51674,29594,31071,20005,13349,9787,108,733,-32915,-31398,-17247,3378,4211,6159,5839,4293,3182,3070,
净利润(扣除非经常性损益后)(万元),48103,94192,100109,84504,68387,52441,32760,30180,26091,30813,18029,7826,7719,-304,-12578,-32891,1269,1602,2892,3960,5808,--,--,--,--,
经营活动产生的现金流量净额(万元),107342,97302,114965,91061,109067,54740,47020,41895,11180,16031,22255,1186,5001,2797,5573,-30201,-14799,18685,11042,4477,6649,-625,--,--,--,
现金及现金等价物净增加额(万元),134324,4810,23200,5190,88403,-979,-14514,30345,11230,-2552,3346,1431,1054,-9685,3603,-31913,-10215,4978,34886,-1503,-7304,21672,--,--,--,
总资产(万元),1807602,1607405,1534860,1186531,747111,542625,414165,390693,304535,235295,176010,107360,64353,55400,61772,107427,160941,166951,161564,151313,131694,89782,45169,--,--,
流动资产(万元),917006,803685,811691,705494,430720,311240,255750,243396,200005,146721,104653,58274,31230,26190,23836,66550,117015,0,--,0,0,73001,33634,--,--,
总负债(万元),921139,765669,758251,524009,367040,235224,185254,193567,151960,120245,83880,55800,18674,22414,28352,113220,131392,105465,81851,87893,71865,42109,30564,--,--,
流动负债(万元),384378,338481,352196,281900,182801,178003,136175,141007,121296,107635,66769,53223,18674,19114,28221,111089,131392,0,--,0,0,40489,28402,--,--,
股东权益不含少数股东权益(万元),880602,828150,760514,645806,366395,293106,221869,190488,138287,105994,83791,47992,45679,32985,32331,-7798,26622,59525,76764,55401,52418,47674,14605,10429,8666,
净资产收益率加权(%),7.14,13.98,16.1,16.75,21.69,22,19.01,31.43,23.86,33.51,27.09,21.41,23.98,0.33,0,0,-73.32,-25.13,4.61,7.72,0,23.58,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
