报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.49,0.68,1.07,0.71,0.46,0.95,1.42,1.26,0.98,0.8,0.91,
每股净资产(元),--,--,--,--,--,6.03,5.65,4.24,2.97,2.13,2.75,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.26,0.07,0.51,0.36,0.33,0.66,
主营业务收入(万元),112317,118392,85575,60330,39179,22764,19823,16477,13249,9889,4370,
主营业务利润(万元),57280,50825,37551,25444,17161,10535,9333,7984,6292,4562,1798,
营业利润(万元),32736,29870,21020,13523,8990,6116,6317,5742,4430,3360,1036,
投资收益(万元),2162,651,-161,220,--,--,--,--,--,--,--,
营业外收支净额(万元),21,22,24,1065,1582,515,232,486,366,94,10,
利润总额(万元),32758,29893,21044,14588,10572,6631,6549,6229,4796,3453,1046,
净利润(万元),29506,27163,19224,12543,8067,6062,5950,5301,4116,3011,909,
净利润(扣除非经常性损益后)(万元),27232,26283,18593,12310,6986,5628,5824,4953,3818,2989,898,
经营活动产生的现金流量净额(万元),-6352,-3413,-4013,1446,-588,2290,290,2149,1497,1392,658,
现金及现金等价物净增加额(万元),-3564,-6350,14729,5838,-4247,21328,-549,506,1473,1836,41,
总资产(万元),281880,248586,201681,100870,72271,55921,29098,21928,17543,13395,3287,
流动资产(万元),248733,214817,176861,85567,60338,49405,22937,16028,11551,7333,2021,
总负债(万元),67376,66542,46358,25764,8209,3484,5357,4136,5052,4433,537,
流动负债(万元),67376,66255,46306,25633,8209,2584,4257,2836,3552,2733,537,
股东权益不含少数股东权益(万元),214263,181829,155171,72925,62961,52437,23741,17792,12491,8963,2750,
净资产收益率加权(%),15.06,15.9,22.06,18.69,13.75,15.91,28.65,35.01,39.09,46.68,39.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
