报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.03,-0.11,0.04,-0.17,-0.08,0.08,0.2,0.45,0.63,0.53,0.44,0.54,
每股净资产(元),--,--,--,--,--,2.57,3.63,5.26,2.28,1.86,1.74,1.99,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.23,-0.38,-0.69,1.09,0.71,0.87,0.95,
主营业务收入(万元),26062,20721,22373,13381,21209,22705,22822,25896,28738,22026,20276,14430,
主营业务利润(万元),5197,3514,4999,1406,2557,3653,5472,6720,7848,7143,4957,4441,
营业利润(万元),389,-2165,567,-2990,-1684,-709,1576,2633,3904,2634,1881,1945,
投资收益(万元),192,313,350,184,210,--,--,--,--,--,--,--,
营业外收支净额(万元),1,1,2,55,292,2242,1266,1084,452,843,418,53,
利润总额(万元),389,-2164,569,-2935,-1392,1532,2842,3718,4356,3477,2299,1998,
净利润(万元),512,-1931,595,-2895,-1361,1330,2416,3167,3754,3019,2006,1678,
净利润(扣除非经常性损益后)(万元),117,-2039,197,-2941,-1609,-576,1340,2246,3353,2277,1634,1600,
经营活动产生的现金流量净额(万元),7560,-3668,-1574,1029,-854,-3975,-4607,-5546,6595,4244,3921,2955,
现金及现金等价物净增加额(万元),10650,-2595,4061,-11179,-1597,-3495,-10324,18084,206,6541,3619,349,
总资产(万元),59820,53546,51360,50095,55154,61695,64026,61941,29516,21498,16209,12937,
流动资产(万元),49157,42615,40253,38587,43311,49580,53309,61414,29153,21176,16063,12791,
总负债(万元),22607,16685,12568,11898,13574,17988,19870,19890,15832,10368,8337,6721,
流动负债(万元),22352,16363,12322,11698,13374,17552,19064,18462,14307,9008,6702,5511,
股东权益不含少数股东权益(万元),37213,36862,38792,38197,41580,43707,44156,42051,13684,11130,7872,6217,
净资产收益率加权(%),1.38,-5.1,1.55,-7.21,-3.16,3.01,5.64,11.13,31.01,31.64,28.84,30.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
