报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.11,0.07,0.13,0.29,0.56,0.78,0.91,0.81,0.81,
每股净资产(元),--,--,--,--,--,5.44,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.66,0.95,0.99,1.5,
主营业务收入(万元),97186,76071,78979,75088,82522,75917,87167,74803,61032,
主营业务利润(万元),19488,15187,17138,17014,18465,20532,22372,21634,21337,
营业利润(万元),5655,3788,5963,5833,7438,11356,12543,11830,12572,
投资收益(万元),1844,1165,584,543,278,425,82,169,489,
营业外收支净额(万元),640,356,1186,2383,2298,2522,3598,2712,1351,
利润总额(万元),6295,4144,7149,8216,9736,13878,16141,14543,13923,
净利润(万元),6465,4247,7528,8425,10156,14120,16390,14576,13999,
净利润(扣除非经常性损益后)(万元),3303,2695,5748,6522,8798,11812,14273,13279,13278,
经营活动产生的现金流量净额(万元),-3676,9434,4988,15044,12733,11878,17100,14881,17239,
现金及现金等价物净增加额(万元),13080,-4171,-24248,-39350,61714,10825,15020,-6459,35093,
总资产(万元),205364,200202,198363,193728,191799,133776,118834,97203,88279,
流动资产(万元),131673,114770,118730,134865,151232,91626,77743,59853,64955,
总负债(万元),31162,27246,24177,24140,27116,33440,28691,20524,18979,
流动负债(万元),21615,17445,16553,16162,13301,19336,16545,16071,17126,
股东权益不含少数股东权益(万元),169440,167984,169007,164359,159054,97903,87375,73686,68967,
净资产收益率加权(%),3.88,2.46,4.52,5.21,9.86,15.24,20.3,20.78,24.79,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
