报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.06,0.06,0.19,0.28,0.09,-0.66,0.02,0.03,-0.19,0.03,-0.44,0.02,0.04,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.81,1,0.97,1.39,1.37,1.55,1.59,2.16,2.53,3.38,3.32,3.21,3.07,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.69,0.04,-0.13,-0.07,0.25,0.66,-0.59,-0.25,-0.72,-0.58,0.69,1.29,-0.02,0.69,--,--,
主营业务收入(万元),270810,245759,238673,339574,201544,147315,120822,99592,80941,66734,52381,83152,48367,45834,78753,79529,79872,87654,101984,91604,104059,89610,69619,59476,
主营业务利润(万元),47344,46311,42920,64621,30426,11149,12975,10381,6399,6556,2736,7031,4657,4451,3466,7380,2879,9394,14216,11950,13763,12480,9417,7556,
营业利润(万元),3495,2331,6826,12303,1466,-16029,-4530,-1954,-7209,-87,-9581,-313,937,-5369,-18218,-4534,-13118,2566,5861,6081,7929,6189,4885,3695,
投资收益(万元),--,1278,24,24,24,24,24,24,24,920,2165,1053,2597,1466,7228,-2493,-608,683,472,1338,0,--,0,0,
营业外收支净额(万元),-1082,23,35,305,394,1553,5093,2545,3044,746,-53,796,-8,-632,-381,-74,-1186,-386,0,-682,-846,-248,0,0,
利润总额(万元),2414,2354,6860,12608,1860,-14477,563,591,-4165,659,-9634,483,929,2465,-10987,-7101,-14912,2862,5709,6736,7083,7036,5537,3818,
净利润(万元),1395,1307,4282,6231,2020,-14494,524,591,-4165,659,-9634,483,866,2488,-11176,-6926,-14756,2230,5326,5453,5904,5028,3989,2265,
净利润(扣除非经常性损益后)(万元),1247,244,4225,6002,1697,-15757,-4435,-2246,-7699,-2078,-11029,-313,499,-6164,-19865,-6931,-15831,2324,5506,3826,5793,--,--,--,
经营活动产生的现金流量净额(万元),11430,-35706,-24014,-66731,-18682,-30343,-3525,-9200,-15204,896,-2953,-1599,5433,12505,-11243,-4776,-13725,-11141,13192,24537,-431,8981,--,--,
现金及现金等价物净增加额(万元),-4328,-5573,11263,-2555,1876,-9515,4244,11483,-8851,11739,-2584,2592,3867,5121,-8744,-5037,-10144,-19656,-4774,16668,20176,-1508,--,--,
总资产(万元),494772,523018,471479,464609,268767,216561,182152,118210,90317,79463,74530,89124,89548,91208,111023,121944,124596,115699,128661,116527,107236,67659,47026,36859,
流动资产(万元),467241,494074,439996,431697,234584,180848,140541,108780,78787,60834,49014,53332,44865,40487,65028,69812,70705,0,0,0,0,45628,29199,20894,
总负债(万元),468599,495473,445568,444187,254999,204460,155565,99700,72507,57488,53156,58491,59397,61540,80416,80277,75809,51078,65573,55507,48819,47245,32479,23425,
流动负债(万元),369775,304243,290728,420487,210126,165977,147158,99700,72507,57488,50356,54791,55597,61540,80416,80277,75809,0,0,0,0,46306,32479,23425,
股东权益不含少数股东权益(万元),17393,18814,17466,12935,6591,4504,19042,18509,17810,21975,21374,30633,30150,29421,30117,41104,48030,64309,63078,61020,58417,20414,14547,10668,
净资产收益率加权(%),8.37,7.21,28.17,63.82,36.41,-123.11,2.79,3.26,-20.94,3.04,-37.05,1.59,2.91,8.84,-31.43,-15.54,-26.39,3.47,8.46,8.92,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
