报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.24,0.07,-0.06,0.01,0.12,0.13,0.09,0.02,0.02,0.38,0.78,0.83,0.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,4.93,2.45,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,-1.27,0.55,0.73,0.84,
主营业务收入(万元),204877,149694,126867,134893,155693,177171,164003,140002,124272,158314,201149,158325,123875,
主营业务利润(万元),50297,30141,2641,17800,40687,38361,30777,24333,21902,30898,57900,54538,31283,
营业利润(万元),27294,6846,-8600,584,14898,15709,11371,2156,1444,18752,36452,37040,18231,
投资收益(万元),1230,-414,1062,365,-174,360,-53,-235,503,7588,117,-28,--,
营业外收支净额(万元),4,-423,731,-149,-702,-747,-427,83,-55,650,809,849,441,
利润总额(万元),27298,6423,-7870,435,14196,14962,10944,2239,1389,19402,37261,37889,18672,
净利润(万元),23378,6540,-5926,607,11741,12863,9286,1997,1114,16358,31143,33116,15819,
净利润(扣除非经常性损益后)(万元),23081,6666,-11521,310,12323,13488,9636,1926,-168,8937,31544,31275,16192,
经营活动产生的现金流量净额(万元),72979,36536,8228,6691,36613,25697,32039,20340,-8397,-57462,22014,29237,12561,
现金及现金等价物净增加额(万元),10275,6253,-20846,-15915,2393,-6883,-3889,11388,-1104,53339,9093,5590,1845,
总资产(万元),423931,450535,444922,411924,381644,393286,386925,383042,372368,373939,263037,189127,123664,
流动资产(万元),224102,247364,248960,275917,260421,285190,277144,280813,267796,270332,167390,118093,84099,
总负债(万元),151410,199594,192940,152322,122389,144172,147674,157089,148418,149615,161998,119703,83933,
流动负债(万元),110406,153383,146393,128282,106875,129215,146594,146688,132948,143777,150443,111203,82924,
股东权益不含少数股东权益(万元),272284,249851,248322,255239,254632,244379,234499,225213,223216,222116,98059,66916,39731,
净资产收益率加权(%),8.95,2.63,-2.35,0.24,4.61,5.34,4.04,0.89,0.5,9.68,37.75,58.83,49.71,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
