报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.39,0.83,-0.45,-0.08,0.09,0.09,0.04,0.04,-0.2,-0.01,0.02,-0.36,-0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.83,1.03,1.04,1.02,1.38,1.59,1.57,1.57,2.83,2.7,3.93,3.71,3.43,3.53,3.01,2.45,1.87,1.66,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.32,0.19,0.21,0.16,0.54,0.73,0.14,0.16,0.19,0.36,0.31,0.4,0.29,0.29,--,--,--,--,
主营业务收入(万元),358039,260278,274459,248580,329317,314565,290189,304557,281512,275609,276185,212770,195340,207052,198649,170410,167848,175537,183275,145883,78852,59057,52085,41394,25938,17970,
主营业务利润(万元),91871,85817,15247,28168,51561,49257,42364,35111,7630,19216,27717,76,25399,37919,29807,27056,30420,38142,38125,34299,25841,16688,7750,6491,5630,4621,
营业利润(万元),68135,125279,-53649,-1958,17065,12948,5185,-811,-26637,-11599,-81224,-35377,-15909,11525,3393,7697,15214,18647,20810,19202,15444,10065,7854,6519,5890,4654,
投资收益(万元),389,57720,2898,-226,-386,29,77,72,68,663,1459,644,3648,-128,362,496,195,270,509,146,144,659,367,24,20,44,
营业外收支净额(万元),12,-150,227,1267,1294,238,1459,7192,7375,9846,84858,332,--,-3083,-1478,-0,-320,-1894,-142,33,456,--,0,31,0,0,
利润总额(万元),68147,125129,-53422,-692,18358,13186,6644,6381,-19262,-1753,3634,-35044,-13507,8313,2278,8202,15112,17023,21177,21740,18207,11410,8978,6840,5879,4709,
净利润(万元),48617,107299,-54896,-6671,8072,7944,3368,3420,-17693,-869,1722,-31198,-12649,2408,1896,3231,6271,7831,11584,12226,11216,9132,7497,5780,5034,4002,
净利润(扣除非经常性损益后)(万元),48611,49676,-14691,-7161,7488,7774,2259,-1049,-23029,-10465,-7344,-31535,-6778,564,2194,2978,5963,8885,11716,12307,10759,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-27626,134036,41259,48646,74590,49511,71072,42238,27630,16119,18068,13818,46310,62959,11923,13982,9269,17159,9762,12669,9351,5203,--,--,--,--,
现金及现金等价物净增加额(万元),-55982,18046,17198,-2628,3098,2592,1619,-1623,732,-171,-27699,-27121,25869,10708,5008,-4270,-3302,7267,5568,-5332,19152,-9572,--,--,--,--,
总资产(万元),462710,523287,903340,535461,538256,548471,553030,564489,573423,562468,584643,569311,475612,411022,412432,386628,249164,291895,278091,252733,244111,123486,92224,60046,52743,41551,
流动资产(万元),411608,468958,469877,99973,98392,99043,95217,99556,89016,74048,99263,137004,155073,94914,136972,121348,97372,--,127149,0,0,72472,57650,32984,30478,23398,
总负债(万元),202447,296699,760945,415328,412020,435915,456298,476294,487945,457273,476882,463880,334236,254425,260072,232805,95953,145059,135913,117258,112900,54271,36474,34802,33331,24126,
流动负债(万元),169155,263126,491762,227467,211388,284907,233885,256002,276817,192792,190272,252636,270451,246260,226938,163468,63707,--,88128,0,0,42801,31456,30426,29329,18756,
股东权益不含少数股东权益(万元),251279,217968,111419,87743,94255,86075,78002,74630,71297,88988,89735,88332,119348,137057,135214,135911,135757,129425,125585,118734,109599,64240,54770,24468,18688,16643,
净资产收益率加权(%),20.62,65,-53.78,-7.33,8.95,9.68,4.41,4.69,-22.08,-0.97,1.96,-30.04,-10.21,1.77,1.39,2.38,4.73,6.15,9.54,10.57,0,15.38,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
