报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-0.39,0.08,0.37,--,0.52,0.48,0.43,0.42,--,
每股净资产(元),--,--,--,--,2.84,2.32,2.21,1.69,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.07,0.4,0.28,0.02,--,
主营业务收入(万元),33907,54262,67149,--,76679,49052,43408,44841,30154,
主营业务利润(万元),7050,17451,22277,--,25030,19205,15844,16411,11172,
营业利润(万元),-9947,2289,6572,--,6986,6585,5935,5616,3051,
投资收益(万元),22,429,753,--,-0,--,--,3,--,
营业外收支净额(万元),18,-8,-0,--,202,197,75,118,-7,
利润总额(万元),-9929,2281,6572,--,7188,6782,6010,5734,3044,
净利润(万元),-8203,1670,5882,--,6284,5757,5108,4747,2150,
净利润(扣除非经常性损益后)(万元),-8539,819,4373,--,6111,5576,5044,5065,2866,
经营活动产生的现金流量净额(万元),-1833,1839,16937,--,819,4842,2762,240,808,
现金及现金等价物净增加额(万元),-4363,18518,-30263,--,-812,-2925,1866,1514,2796,
总资产(万元),95527,102247,110530,109350,76624,57759,40274,34542,28634,
流动资产(万元),55491,68286,88123,99033,68671,51247,37812,31991,27168,
总负债(万元),28788,28358,35912,37413,42526,29944,18217,17593,22318,
流动负债(万元),26896,26755,34525,35103,41403,29240,17356,17136,20343,
股东权益不含少数股东权益(万元),66738,73889,74619,71936,34098,27815,22057,16949,6270,
净资产收益率加权(%),-11.57,2.26,8.03,--,20.3,23.09,26.19,43.41,61.71,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
