报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.14,0.92,1.2,0.82,1.63,1.49,0.89,0.57,--,
每股净资产(元),--,--,--,--,--,4.75,3.66,2.76,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.58,1.53,1.13,--,
主营业务收入(万元),207232,165006,114548,54735,42878,36540,24764,22735,18342,
主营业务利润(万元),134202,99707,69512,37262,28542,23614,14230,11445,8993,
营业利润(万元),50878,41199,26060,15872,12179,9149,4402,2987,2308,
投资收益(万元),-61,2062,286,1028,474,349,--,--,--,
营业外收支净额(万元),-567,-285,611,1551,2236,2307,2568,1256,1336,
利润总额(万元),50311,40914,26671,17423,14415,11456,6970,4243,3643,
净利润(万元),38746,30774,21070,14499,12535,9836,5900,3791,3167,
净利润(扣除非经常性损益后)(万元),37110,26837,17939,12301,10237,7588,3694,2723,1992,
经营活动产生的现金流量净额(万元),30986,24761,16885,11201,13181,10447,10091,7484,2383,
现金及现金等价物净增加额(万元),-13663,67239,-10251,-2839,32193,4831,3497,3737,2280,
总资产(万元),294400,269146,169477,100575,79857,40988,33635,30261,26213,
流动资产(万元),174072,177347,95702,72620,56906,23350,17851,15568,13596,
总负债(万元),48345,54001,50482,15100,9793,9644,9488,12012,11752,
流动负债(万元),44340,52362,38032,14028,8593,8364,7826,10102,10059,
股东权益不含少数股东权益(万元),222333,193446,102899,84265,70064,31343,24147,18248,14458,
净资产收益率加权(%),18.68,19.29,22.57,18.79,24.4,33.84,27.83,23.18,27.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
