报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.32,0.26,0.24,0.19,0.19,0.26,0.28,0.29,0.5,0.3,0.16,0.11,0.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,3.08,3.56,2.39,2.19,2.14,4.13,3.91,3.62,3.53,3.39,3.26,3.13,3.23,2.13,2.02,1.41,1.71,1.68,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.64,0.93,1.3,0.51,1.2,1.24,0.6,1.13,0.65,0.47,0.43,0.58,0.26,0.45,--,--,--,--,--,
主营业务收入(万元),345566,376461,392363,377395,416471,429532,426394,387019,372787,325574,240283,181053,159580,115130,97413,88045,69965,69050,64736,65878,64687,60039,50081,50422,47171,41208,32068,
主营业务利润(万元),89768,94140,86813,80239,80760,83579,82509,86087,80868,71282,51243,39813,36988,24442,19777,16344,14336,17344,17003,15723,15880,11908,4641,2708,1964,1647,1220,
营业利润(万元),24953,22059,19205,15155,14252,18344,18754,20732,29205,14052,7851,6278,8689,4988,2275,3170,2817,4761,5182,2854,3356,4206,4659,2724,2068,1663,1230,
投资收益(万元),3453,307,3507,3639,2863,3575,5644,1050,13383,1097,2281,200,2078,312,3459,136,419,-950,-2158,1129,953,839,0,399,--,0,0,
营业外收支净额(万元),784,77,91,853,1731,1306,1917,726,424,875,565,248,56,30,50,11,20,-84,57,453,344,--,0,0,-31,0,0,
利润总额(万元),25737,22136,19296,16008,15983,19650,20670,21458,29629,14927,8416,6525,8745,8362,5784,3397,3255,3727,3080,4435,4673,5289,4902,3394,2037,1663,1252,
净利润(万元),17443,14143,12793,10225,10241,14315,15173,15534,21630,10536,5683,3872,5365,5268,3477,2336,2294,2164,1937,3571,3801,4669,4201,2927,1365,1262,823,
净利润(扣除非经常性损益后)(万元),16359,13142,10331,7655,7909,11656,10386,15006,11906,9248,3671,3572,4233,2552,1132,2276,774,2248,1881,3187,3438,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-7087,-3309,25788,8885,15218,17837,30122,39127,28790,32743,45648,17773,21086,21837,10514,19910,11465,8194,7633,10236,4210,7132,--,--,--,--,--,
现金及现金等价物净增加额(万元),-16889,8088,-1222,1646,2755,335,5709,2067,31642,8954,17720,-11468,16914,4777,-1778,11518,3362,-2,-19208,21706,2383,0,--,--,--,--,--,
总资产(万元),510194,492750,415641,397759,384299,377962,381494,370739,356947,318736,286206,230800,191766,177402,155171,166333,132180,112910,108929,110985,89608,89098,33667,28231,16406,11191,6709,
流动资产(万元),234012,226396,224418,196949,203324,201923,198444,185759,161783,118311,93880,68665,74486,53135,43079,46382,36000,--,0,0,0,23781,24639,19038,9374,6504,3928,
总负债(万元),191002,194346,195630,188991,187169,184374,198475,196814,190026,229161,205448,140633,108515,100760,84231,97626,66518,49984,46429,50005,51961,53683,12054,10819,10357,7803,4689,
流动负债(万元),161956,166897,188485,182201,180835,178414,195655,193994,175506,194841,188128,107813,74195,64760,55231,81626,55088,--,0,0,0,53683,12054,10819,10232,7300,4172,
股东权益不含少数股东权益(万元),291359,276468,200889,194618,184394,186215,177336,167598,161124,83729,76841,75065,72425,68612,63600,61878,59542,57248,54875,56627,33896,32278,21613,17412,6049,3388,2020,
净资产收益率加权(%),6.14,6.33,6.47,5.4,5.57,7.86,8.8,9.37,16.42,13.12,7.43,5.25,7.69,7.98,5.57,3.85,0,3.85,3.54,7.74,0,16.41,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
