报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.07,-0.53,0.09,0.3,0.39,0.07,0.21,0.31,0.45,0.9,0.47,0.23,0.17,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.25,6.26,2.54,2.15,1.98,1.85,2.13,1.99,4,3.64,1.44,1.1,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.35,0.74,0.85,0.35,0.35,0.2,-0.12,-0.28,-0.39,0.1,0.09,0,0,
主营业务收入(万元),1124561,1199605,1139961,1164139,1082511,600778,416470,371941,342833,232085,152235,104581,71275,51422,40584,31011,20646,15746,10203,8020,6113,
主营业务利润(万元),178159,172583,186061,191115,182304,101180,72275,65449,66914,56161,39458,26321,17529,11558,9907,7778,8970,7269,4578,3040,2954,
营业利润(万元),12724,-43481,4217,15076,23160,2238,11056,16036,25503,22595,10303,4709,3668,2486,2182,800,4105,3015,1962,1371,1363,
投资收益(万元),73789,3768,270,1193,-96,322,14,294,63,122,85,111,139,231,147,-489,-121,121,77,10,7,
营业外收支净额(万元),1623,2910,2191,12040,3698,2650,2087,2039,1252,551,-35,196,43,-49,-11,-24,-2,-9,0,0,0,
利润总额(万元),14347,-40571,6408,27116,26857,4888,13143,18075,26755,23146,10268,4904,3710,2681,2408,307,3981,3129,2002,1378,1345,
净利润(万元),5388,-42696,6922,24199,25557,4527,12157,15774,23315,19942,9548,4722,3484,2348,2257,237,3068,2585,1659,1144,1191,
净利润(扣除非经常性损益后)(万元),-66703,-50367,-687,14358,22384,2115,10436,14042,22247,19401,9470,4552,3440,2178,2176,519,3100,2593,0,0,0,
经营活动产生的现金流量净额(万元),122081,37543,-9056,65950,27081,29442,-17022,22996,-17982,17410,17425,7104,7144,4156,-2120,-4761,-3364,838,462,0,0,
现金及现金等价物净增加额(万元),108234,6066,-42908,-94726,177074,11981,21405,-1721,-8109,34100,2883,-1989,4955,2818,413,838,-16193,19930,324,0,0,
总资产(万元),1502461,1427707,1432581,1340711,1308418,1027959,561766,423622,370880,286911,167603,111293,85452,71674,63125,58509,49445,38801,13668,9817,9078,
流动资产(万元),956389,886086,871455,834429,842893,588122,378432,265847,233448,198807,114317,74095,54092,43396,39933,37704,33999,--,0,0,0,
总负债(万元),1047992,948566,931132,850546,834453,732717,248841,240136,197967,139541,114972,66426,44058,33253,24730,22586,13292,7205,6152,4056,3477,
流动负债(万元),747731,804461,594082,550195,493236,395154,230730,223175,195371,138189,114029,65796,40622,29613,23028,21318,13092,--,0,0,0,
股东权益不含少数股东权益(万元),448686,470086,487762,483631,466876,288913,306679,178749,168103,147213,51950,44037,40557,37758,36257,33837,34046,31029,7233,5491,5379,
净资产收益率加权(%),1.17,-8.68,1.41,5.09,8.33,1.45,5.02,9.12,14.82,18.63,19.89,11.19,8.88,6.35,6.45,0.71,9.43,30.27,26.25,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
