报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.11,0.13,0.16,0.09,0.05,0.06,0.13,0.08,0.13,0.26,0.35,0.29,0.42,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.25,2.23,1.92,1.57,2.68,4.52,2.75,2.22,1.75,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.1,0.06,0.16,0.35,0.08,1,1.07,0.52,0.4,
主营业务收入(万元),52408,98340,151647,123092,49750,46028,38285,74291,86203,76087,65827,51645,26895,20001,18698,15856,13249,
主营业务利润(万元),27451,31071,41564,32997,27961,28773,27824,32981,35182,30461,29179,24547,11642,8111,6894,5764,4508,
营业利润(万元),11999,12977,18425,6664,2605,4205,10771,6507,13260,11854,11739,10576,6063,4151,3838,2987,2584,
投资收益(万元),5476,8224,8060,3060,1137,1737,5717,-100,-76,331,--,3,374,150,-17,-6,-0,
营业外收支净额(万元),-45,30,-66,1094,925,687,1166,1538,716,379,680,121,485,1,0,0,0,
利润总额(万元),11953,13006,18359,7758,3530,4892,11936,8045,13976,12233,12419,10697,6547,4317,3856,3058,2666,
净利润(万元),10665,13024,16280,7735,4199,5462,10844,7112,11541,10308,9313,7748,5549,2969,2581,2333,2086,
净利润(扣除非经常性损益后)(万元),6554,7630,12851,5691,3120,2901,4666,5539,10562,9450,8407,7353,4855,2818,2606,2229,2119,
经营活动产生的现金流量净额(万元),16285,10201,22131,15303,-21658,-8580,-6374,-10523,8438,2664,4271,9342,1050,6677,5373,2621,2001,
现金及现金等价物净增加额(万元),-18697,4270,-119309,145440,-9152,6673,-55549,-13022,27047,42954,298,-1003,-5906,15867,283,1702,2662,
总资产(万元),437364,451754,468025,457213,284746,241083,227669,210263,186294,147789,86024,77559,54284,38511,25985,23925,18037,
流动资产(万元),271124,287448,306485,313007,147434,114001,95321,146013,150642,113521,53917,46495,29368,28393,18288,18599,12500,
总负债(万元),105706,135535,167374,171942,149795,110008,99570,83487,75107,48600,28017,29189,14859,8301,10242,11048,7729,
流动负债(万元),61472,81151,162437,124344,63354,37677,35697,33136,25885,34758,27798,27871,14827,8260,10242,11048,7729,
股东权益不含少数股东权益(万元),332767,317635,299755,284155,133970,130224,126284,115298,108195,96310,51251,41941,35830,30172,13757,11109,8775,
净资产收益率加权(%),3.28,4.21,5.54,5.61,3.18,4.26,9.02,6.36,11.28,21.19,19.99,19.28,16.76,19.23,20.75,23.47,26.98,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
