报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.34,1.33,1.26,1.19,1.23,0.98,0.73,--,
每股净资产(元),--,--,--,3.66,2.84,2.5,2.63,1.99,
每股经营活动产生的现金流量净额(元),--,--,--,1.38,1.3,2.24,1.44,1.75,
主营业务收入(万元),1114117,885927,742120,627372,526548,454501,370666,325246,
主营业务利润(万元),433750,362778,293397,247693,211986,179458,141334,116248,
营业利润(万元),91826,71830,63332,57855,54787,41136,31561,24127,
投资收益(万元),1632,2312,703,--,2,--,59,85,
营业外收支净额(万元),124,126,126,-108,633,1232,602,225,
利润总额(万元),91950,71956,63458,57747,55421,42368,32163,24352,
净利润(万元),70266,53163,47496,43019,39543,26550,19738,14918,
净利润(扣除非经常性损益后)(万元),69013,50940,47345,43871,39220,25658,19338,14691,
经营活动产生的现金流量净额(万元),170777,87364,64039,49560,46859,44858,28822,28931,
现金及现金等价物净增加额(万元),46931,11958,27219,8191,795,2944,2760,7267,
总资产(万元),867193,653702,582276,358013,265841,236518,168085,99651,
流动资产(万元),546804,402516,405488,240437,181570,168840,119211,80828,
总负债(万元),434022,345032,302009,223804,163722,179033,109092,61539,
流动负债(万元),400284,341411,299733,219389,154123,167898,108057,61504,
股东权益不含少数股东权益(万元),423990,303811,275277,131740,102119,50014,52564,32826,
净资产收益率加权(%),20.39,18.47,24.28,37.96,51.71,54.33,46.23,55.26,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
